,0,1,2,3,4,5,6,7
0,Food,Scientific name,Content (g/g wet weight),Content (g/g wet weight),,% Ubiquinol-,Sampling,Preparation
1,,,,,,10c,,
2,,,Ubiquinol-,Ubiquinone-,Total,,,
3,,,10a,10a,"CoQ1.a,b",,,
4,Tomato,Solanum lycopersicum,<0.07,<0.07,n.d.,n.d.,One whole tomatoe.g,"Peeled,excludes"
5,,,,,,,,seeds
6,Cabbage,Brassica oleracea var.,2.220.27,0.850.12,3.070.33,72.2,Half a cabbageeg,
7,,capitata,,,,,,
8,Japanese,Raphanus sativus,0.620.12,0.100.03,0.710.15,86.3,Half a Japanese,Peeled
9,radish,,,,,,radishe.g,
10,Onion,Allium cepa,0.380.04,0.290.00,0.670.04,57.1,One whole onioneg,"Peeled,excludes"
11,,,,,,,,core
12,Cucumber,Cucumis sativus,<0.07,0.08+0.01,0.080.01,n.d.,One whole,Peeled
13,,,,,,,cucumbere.g,
14,Rape,,4.26+0.30,2.430.07,6.70+0.34,63.6,A buncheg,
15,Asparagus,Asparagus L.,1.110.28,1.05+0.35,2.160.55,51.4,A buncheg,
16,Okra,Abelmoschus esculentus,<0.07,<0.07,n.d.,n.d.,"One whole okrae,h",Excludes calyx
17,Parsley,Petroselium crispum,5.910.30,1.570.08,7.470.37,79.0,One whole parsley,Excludes core
18,Soybean,,0.350.09,0.72+0.06,1.060.14,32.7,A bunche.g,
19,sprout,,,,,,,
20,Welsh onion,Allium fistulosum,0.590.10,0.480.27,1.070.31,55.1,One whole welsh,Excludes core
21,,,,,,,onioneg,
