,0,1,2,3,4,5
0,Mineral,Period,Mean',SD,Min,Max
1,Potassium,0%,64.4b,17.6,45.4,129.0
2,,25%,74.7a.b,16.4,48.7,131.0
3,,50%,85.8a,14.7,61.7,118.0
4,,75%,81.7a,15.4,59.8,137.0
5,,100%,80.5a,15.1,60.6,139.0
6,,Average,77.8,17.1,45.4,139.0
7,Calcium,0%,38.0c,14.0,19.5,69.2
8,,25%,56.1b,19.3,26.9,88.5
9,,50%,71.1a,18.5,33.1,107.0
10,,75%,77.5a,15.4,44.8,109.0
11,,100%,77.7a,14.8,52.4,110.0
12,,Average,64.9,22.1,19.5,110.0
13,Magnesium,0%,5.1c,1.7,2.4,9.0
14,,25%,6.gb,2.2,3.5,11.1
15,,50%,8.7a,1.9,4.1,12.2
16,,75%,9.2a,1.5,6.6,12.5
17,,100%,9.3a,1.4,7.2,13.0
18,,Average,7.9,2.4,2.4,13.0
19,Manganese,0%,2.9b,1.6,0.8,6.1
20,,25%,3.ga.b,2.5,1.3,10.8
21,,50%,5.2a,2.6,2.0,12.5
22,,75%,5.5a,2.8,2.1,11.8
23,,100%,5.4a,2.4,2.1,10.9
24,,Average,4.6,2.6,0.8,12.5
25,Sodium,0%,0.46a,0.19,0.26,1.07
26,,25%,0.37b,0.06,0.27,0.52
27,,50%,0.38b,0.08,0.24,0.57
28,,75%,0.37b,0.07,0.23,0.50
29,,100%,0.36b,0.05,0.27,0.51
30,,Average,0.38,0.11,0.23,1.07
31,Zinc,0%,0.37a,0.10,0.24,0.62
32,,25%,0.37a,0.09,0.26,0.58
33,,50%,0.39a,0.08,0.24,0.57
34,,75%,0.40a,0.10,0.26,0.67
35,,100%,0.42a,0.13,0.23,0.90
36,,Average,0.39,0.10,0.23,0.90
