,0,1,2,3,4,5
0,Processors/Cassava varieties processing techniques,Cyanogen levels (mg HCN equivalent/kg),Cyanogen levels (mg HCN equivalent/kg),,,
1,,Linamarin,Cyanohydrin,Free HCN,Total,pH
2,No.1/var.Bitole,,,,,
3,Peeled roots,468.217.3,32.43.3,10.40.2,511.0,6.800.07
4,Soaking 24 h,142.714.3,93.7512.1,8.10.4,244.5,5.710.05
5,48h,58.03.3,72.72.6,6.60.3,137.2,5.510.04
6,72h,9.61.4,38.32.3,4.90.8,52.7,4.68+0.03
7,Mashing/Dewatering,5.21.1,19.41.9,2.60.6,27.2,4.340.02
8,Grinding,3.80.7,8.70.3,1.70.4,14.4,4.39 0.05
9,Steam cooking/Baton de manioc,1.70.2,3.50.4,1.20.1,6.4,4.420.06
10,No. 2/var. Menyo,,,,,
11,Peeled roots,213.410.4,25.10.5,9.70.3,248.2,6.920.07
12,Soaking 24 h,65.07.8,46.2  1.6,7.50.2,118.8,5.59 0.04
13,48h,26.41.1,34.12.4,6.10.3,66.6,5.450.04
14,72h,4.40.7,16.70.6,4.50.1,25.6,4.740.02
15,Mashing/Dewatering,2.40.6,8.41.1,2.40.2,13.2,4.370.04
16,Grinding,1.70.4,3.70.8,1.60.2,7.0,4.470.05
17,Steam cooking/Baton de manioc,0.80.1,1.20.2,1.1+0.3,3.1,4.370.03
18,No. 3/var. Mekunga-mouin,,,,,
19,Peeled roots,166.218.1,22.70.9,8.40.1,197.3,6.840.04
20,Soaking 24 h,50.74.2,37.33.4,6.50.4,94.4,5.550.03
21,48h,20.61.7,27.11.4,5.30.2,53.0,5.340.02
22,72h,3.40.4,13.01.2,3.90.3,20.4,4.720.01
23,Mashing/Dewatering,1.80.2,6.61.0,2.10.1,10.5,4.370.03
24,Grinding,1.30.3,2.90.5,1.40.3,5.6,4.540.02
25,Steam cooking/Baton de manioc,0.60.1,0.9+0.4,1.00.2,2.5,4.490.03
26,No.4/var.Bitole,,,,,
27,Peeled roots,464.1+19.0,29.52.7,17.40.7,511.2,6.70 0.02
28,Soaking 24 h,141.59.9,89.711.1,13.50.8,244.6,5.550.04
29,48 h,57.58.1,68.85.3,11.00.9,137.3,5.410.03
30,72h,9.58.5,35.11.1,8.10.5,52.8,4.39 0.02
31,Mashing/Dewatering,5.12.4,17.76.6,4.40.4,27.2,4.340.01
32,Grinding,3.70.9,7.80.3,2.90.7,14.4,4.640.04
33,Steam cooking/Baton de manioc,1.70.2,2.70.4,2.00.3,6.4,4.920.02
