,0,1,2,3,4,5,6,7,8
0,City,,Available contents (mg kg1),Available contents (mg kg1),,,,,
1,,,Cd,Cu,Fe,Mn,Ni,Pb,Zn
2,Bahar,Mean,0.10(27.8),1.03(7.5),7.68(0.04),2.90(1.7),0.61(2.0),2.55(10.9),2.45(7.1)
3,,Range,-a,,,-,,,
4,Famenin,Mean,0.08(5.1),1.15(5.9),5.64(0.02),4.45(1.8),0.38(1.3),3.31(9.2),7.96(13.9)
5,,Range,0.07-0.08,0.99-1.29,4.23-8.30,2.275.87,0.28-0.47,3.04-3.56,173-19.4
6,Farhangian,Mean,0.11(9.7),4.09(10.3),12.7(0.05),4.71(2.3),0.79(2.4),6.43(10.0),15.8(16.7)
7,,Range,0.100.13,3.425.88,5.52-24.38,4.285.38,0.631.04,5.297.49,4.4736.3
8,Kangavar,Mean,0.11(9.2),2.55(12.7),6.30(0.03),3.61(2.4),1.16(2.9),5.28(11.8),6.82(5.9)
9,,Range,-a,-,-,-,-,-,
10,Malayer,Mean,0.10(7.2),1.41(6.3),5.36(0.03),2.82(1.3),0.64(1.6),3.01(8.4),4.54(10.3)
11,,Range,0.090.11,1.161.76,2.157.45,2.622.97,0.590.73,2.563.41,4.095.19
12,Razan,Mean,0.12(7.2),1.46(5.8),3.72(0.02),3.16(1.0),0.39(1.6),3.92(9.9),8.67(15.6)
13,,Range,0.11-0.13,1.34-1.54,2.81-4.25,1.02-7.19,0.33-0.49,3.72-4.01,1.7219.4
