,0,1,2,3,4,5,6
0,Fatty acids (%),Cultivar,,,,,
1,,NT,NO,NE,NA,FR,NJ
2,Lauric acid (C12:0),3.92  0.021 d,1.13  0.21 b,0.46  0.11 c,2.72  0.11 c,1.06  0.11 b,nd
3,Myristic acid (C14:0),1.80  0.06 ab,1.44  0.01 a,1.46  0.08 a,2.55  0.11 c,1.86  0.23 b,nd
4,Palmitic acid (C16:0),23.5  0.2 b,22.7  0.7 b,18.2  0.4 a,29.0  0.7 c,27.3  0.3 c,16.4  0.1 a
5,Palmitoleic acid (C16:1),nd,nd,nd,nd,nd,nd
6,Stearic acid (C18:0),5.68  0.10 c,4.71  0.03 b,3.77  0.14 a,5.80  0.06 c,6.90  0.43 d,4.33  0.09 ab
7,Oleic acid (C18:1),21.2  0.3 ab,34.8  3.6 c,40.2  2.4 c,22.0  2.4 ab,16.9  0.2 a,25.4  3.2 b
8,Linoleic acid (C18:2),27.0  0.4b,24.0  0.3 ab,25.2  1.4 b,20.2  1.1 a,25.1  0.6 b,53.9  3.1 c
9,Linolenic acid (C18:3),12.34  0.24 a,11.2  2.0 a,10.8  0.4 a,17.80.9 b,20.8  0.1 b,nd
10,Arachidic acid (C20:0),4.55  0.03,nd,nd,nd,nd,nd
11,Total MUFA,21.2  0.3 ab,34.8  3.7 c,40.2  2.4 c,22.0  2.4 ab,16.9  0.2 a,25.4  3.2 b
12,Total PUFA,39.3  0.1 a,35.2  1.8 a,36.0  1.8 a,38.0  2.0 a,46.0  0.5 b,53.9  3.1 c
13,Total SFA,39.4  0.2 de,30.0  1.9 c,23.9  0.6 b,40.1  0.4 c,37.1  0.2 d,20.7  0.1 a
14,Ar2,0.57  0.01 d,0.42  0.03 c,0.32  0.01 b,0.70  0.01 e,0.57  0.02 d,0.21  0.01 a
15,IT3,1.02  0.01 c,0.82  0.07 b,0.61  0.02 a,1.25  0.03 d,0.93  0.03 bc,0.52  0.01 a
16,U/S4,1.54  0.01 a,2.33  0.21 b,3.19  0.10 c,1.49  0.03 a,1.69  0.02 a,3.82  0.03 d
