,0,1,2,3,4,5,6,7,8
0,Location,Calcium,Potassium,Sodium,Iron,Zinc,Phosphorus,Copper,Selenium
1,,mg/100 g,mg/100g,mg/100g,mg/100g,mg/100g,mg/100 g,mg/100 g,g/100g
2,AKA1,19 0.33c,762  127.50,182.46,3.8  0.23b,1.410.04,8  0.33e,1.500.13,1142.50
3,AKA5,111.05,479  84.60h,121.54,2.6  0.03c,4.48  0.28b,10  0.73e,0.560.03,75 6.00b
4,AKA7,5510.70b,790 83.75d,182.94,5.6  0.77a,1.100.14,172.26,0.830.12,548.50
5,IKO 3,56  6.24b,683  15.63f,160.80,2.80.09,0.64  0.02i,14  0.06d,0.36  0.01,83  6.50b
6,IKO 6,88  6.70a,948 7.60b,211.41,3.8  0.02b,1.23 0.00,36  0.88a,0.97  0.04,1124.50a
7,IKO 8,52  2.10b,75835.70e,160.84,7.5  0.12a,1.25  0.01,24  0.05b,0.73  0.02,87  2.00b
8,IKE2,82  6.60a,828  70.15c,180.25,5.4 0.27b,4.58  0.33a,24  1.73b,0.94  0.07,879.50b
9,IKE 4,66 0.50b,10137.10,161.62,6.4  0.37a,0.92  0.05f,9  0.30e,1.100.02,1072.00
10,NSU2,66  3.50b,598  17.508,140.35,4.6  0.15b,1.08  0.01e,26 0.01b,1.100.00,77  2.00b
11,NSU 3,565.10b,592  30.60,130.51,5.40.04b,0.75  0.028,190.21,0.410.00,72  2.15b
12,NSU 4,523.50b,392  7.00,10  0.53,4.8  0.07b,0.67  0.02h,150.18,0.62  0.01,742.65b
13,LSD,11.208,5.805,NS,2.067,0.021,2.95,NS,16.004
