,0,1,2,3,4,5,6,7
0,,Mean levels  standard deviation (mg kg-,,,,,,
1,Fermentation time (h),,Put,,Trm,,,
2,,Spd,Put,Srt,Trm,Tym,Phm,Total
3,0,13.5  0.31ab,1.63  0.10b,8.85  0.31a,1.44  0.10cde,5.65  0.03a,nd,30.9  0.16a
4,12,11.5  0.45cd,0.68  0.04de,8.01  0.10b,1.24  0.06ef,1.50  0.06e,nd,22.9  0.38cde
5,24,10.4  0.38de,0.83  0.09cde,4.50  0.11d,2.17  0.22ab,0.75  0.048,nd,19.0  1.18fg
6,36,13.1  0.69ab,0.55  0.03e,4.47  0.11d,1.78  0.02bc,0.92  0.06fgk,nd,14.9  0.73i
7,48,13.1  0.69ab,1.28  0.21bed,5.25  0.22c,2.45  0.03a,1.35  0.14df,nd,23.4  0.37bcd
8,60,10.2  0.41de,1.17  0.22bed,3.25  0.33e,1.12  0.11efg,3.44  0.05bc,1.66  0.17d,20.8  0.81defg
9,72,10.0  0.36e,1.30  0.09bed,nd,1.26  0.05def,3.75  0.11b,4.06  0.10ab,20.4  0.69efg
10,84,10.8  0.70de,1.35  0.24bc,nd,1.31  0.48cde,3.45  0.22bc,4.20  0.25ab,21.1  1.62def
11,96,14.4  0.14a,1.80  0.45b,nd,1.08  0.13efg,3.53  0.21b,4.51  0.07a,25.7  1.27b
12,108,12.4  0.24bc,1.52  0.13b,nd,1.03  0.02efg,3.32  0.30bc,3.86  0.18b,21.4  0.70def
13,120,12.4  0.24bc,3.33  0.30a,nd,1.76  0.14bed,3.32  0.30bc,4.39  0.20ab,25.2  0.35bc
14,132,8.26  0.44f,1.39  0.22bc,nd,0.73  0.128,3.01  0.02cd,2.67  0.33c,16.1  0.96hi
15,144,9.92  0.67e,1.62  0.25b,nd,0.78  0.09fg,2.68  0.25d,3.16  0.25c,18.2  1.308h
