,0,1,2
0,017. Selenium bioaccessibility and speciation in selenium-enriched lettuce:,"361,114106.","361,114106."
1,nvestigation of the selenocompounds liberated after in vitro simulated human,"Ligowe,I.S.,Phiri, F.,Ander, E., Bailey,E.,Chilimba, A.,Gashu, D., Joy,E., Lark, R",
2,"ligestion using two-dimensional HPLC-ICP-MS. J.Agric.Food Chem.65 (14),","Kabambe,V., Kalimbira,A.,2020b.Selenium deficiency risks in sub-Saharan Afri",
3,031-3038.,food systems and their geospatial linkages.Proc. Nutr.Soc.1-11.,
4,"D.R., Sors,T.G., Brunk, D.G., Albrecht, C., Orser, C., Lahner, B., Wood, K.V.","Ligowe,I.S.,Young,S.,Ander,E.,KabambeV.,Chilimba,A.,Bailey,E.,Lark,R.,",
5,"Iarris,H.H.,Pickering,I.J.,Salt,D.E.,2004.Production of Se-methylselenocysteine","Nalivata, P.,2020c. Selenium biofortification of crops on a Malawi Alfisol unde",
6,n transgenic plants expressing selenocysteine methyltransferase. BMC Plant Biol. 4,"conservation agriculture.Geoderma 369,114315.",
7,"1,1.","Lu,X.,He,Z.,Lin Z.,Zhu,Y.,YuanL.,Liu,Y.,YinX.,2018.Effects of Chinese cook",
8,"veather-Tait, S.J., Collings,R., Hurst, R., 2010. Selenium bioavailability: current",methods on the content and speciation of selenium in selenium bio-fortified cere,
9,"nowledge and future research requirements.Am.J.Clin.Nutr.91(5),","and soybeans.Nutrients 10 (3,317.","and soybeans.Nutrients 10 (3,317."
10,484S-1491S.,"Mathers, A.W.,Young, S.D., McGrath, S.P., Zhao,F.J., Crout,N.M.J., Bailey, E.H.,20",
11,"veather-Tait, S.J.,Bao, Y., Broadley, M.R., Collings,R., Ford, D., Hesketh, J.E.",Determining the fate of selenium in wheat biofortification: an isotopically labell,
12,"Hurst, R.,2011.Selenium in human health and disease.Antioxid.Redox Signal.14","field trial study.Plant Soil 420 (1,61-77.","field trial study.Plant Soil 420 (1,61-77."
13,"7,1337-1383.","McKenzie,M.,Lill, R.,Trolove, S., Brummell,D.,2015.Biofortification of Fruit and",
14,"R.Y.Ai,C.Y.,Zhang,B.J.ChengX.L.,2018.Effect of selenite on organic selenium","Vegetables With Selenium, Selenium, Pp.304-323.",
15,peciation and selenium bioaccessibility in rice grains of two Se-enriched rice,"Moore,K.L.,Schroder, M.,Lombi,E.,Zhao,F.J.,McGrath, S.P.,Hawkesford, M.J.",
16,"ultivars.Food Chem.264,443-448.","Shewry,P.R.,Grovenor,C.R.,2010.NanoSIMS analysis of arsenic and selenium",
17,"smark,E.,Brandt-Kjelsen,A.,Szpunar,J.,Bierla,K.,Vegarud,G.,Salbu,B.,2010","cereal grain.New Phytol.185 (2,434-445.","cereal grain.New Phytol.185 (2,434-445."
