,0,1,2,3,4
0,Matrix,Concentration,Albendazole,Ivermectin,Acceptance
1,,,,,criteria
2,,0.5mg/kg,93.6/4.4/5.8,105.6/4.9/,80-110/<11.9
3,,,,6.0,
4,Milk,5 mg/kg,97.2/3.2/3.8,103.8/3.6/,"80-110/<8,4"
5,,,,4.7,
6,,15 mg/kg,100.5/2.0/,100.8/1.5/,80-110/<7.1
7,,15 mg/kg,2.8,2.9,
8,,0.25 mg/kg,90.2/7.3/9.9,89.4/8.4/,80-110/<13.2
9,,,,10.5,
10,Curd,2.5 mg/kg,92.6/5.4/7.5,93.2/6.2/,80-110/<9.3
11,,,,8.7,
12,,10mg/kg,98.2/3.8/4.3,98.1/4.0/,80-110/<7.6
13,,,,4.9,
14,,0.25 mg/kg,87.9/8.6/,89.2/7.3/,80-110/<13.2
15,,,11.2,10.9,
16,Cheese,2.5 mg/kg,93.2/6.3/7.4,94.6/6.7/,80-110/<9.3
17,,,,7.5,
18,,10 mg/kg,97.9/3.5/4.1,98.5/3.9/,80-110/<7.6
19,,,,4.9,
20,,0.25 mg/kg,95.7/3.2/4.4,96.3/3.8/,80-110/<13.2
21,,,,4.7,
22,Butter milk,2.5 mg/kg,97.8/2.0/2.8,98.5/3.1/,80-110/<9.3
23,,,,3.5,
24,,10 mg/kg,100.3/1.9/,99.8/1.3/,80-110/<7.6
25,,,3.1,2.0,
26,,0.25 mg/kg,93.8/6.5/8.7,90.5/6.7/,80-110/<13.2
27,,0.25 mg/kg,,7.4,
28,Butter,2.5 mg/kg,95.7/4.6/5.9,103.6/5.8/,80-110/<8.3
29,,,,6.4,
30,,10 mg/kg,102.4/2.9/,97.5/2.4/,80-110/<7.6
31,,10 mg/kg,3.7,3.5,
32,,0.25 mg/kg,94.6/4.8/5.9,97.6/4.2/,
33,,,,5.2,
34,Urine,2.5 mg/kg,97.5/3.8/3.9,98.1/3.4/,80-120/<20
35,,,,4.0,
36,,10 mg/kg,100.8/2.6/,99.9/2.0/,
37,,10 mg/kg,2.6,3.5,
38,,0.25 mg/kg,86.3/9.5/,88.9/7.6/,
39,,,11.9,10.4,
40,Dung,2.5 mg/kg,91.8/7.3/8.5,90.1/5.2/,80-120/<20
41,,,,7.3,
42,,10.0 mg/kg,97.8/4.4/5.9,96.4/3.8/,
43,,,,4.7,
44,,0.25 mg/kg,103.4/3.5/,97.7/3.3/,
45,,,4.4,4.0,
46,Saliva,2.5 mg/kg,100.8/2.8/,99.9/4.6/,80-120/<20
47,,,3.2,5.1,
48,,10 mg/kg,99.78/1.6/,101.5/1.8/,
49,,,2.2,2.3,
50,,0.25 mg/kg,93.5/7.5/9.7,89.7/8.9/,80-110/<13.2
51,,0.25 mg/kg,93.5/7.5/9.7,9.4,80-110/<13.2
52,Chicken,2.5 mg/kg,101.6/4.9/,95.9/5.8/,80-110/<9.3
53,muscle,2.5 mg/kg,6.8,7.5,80-110/<9.3
54,,10.0 mg/kg,97.6/2.4/3.5,4.2,80-110/<7.6
55,,0.25 mg/kg,94.3/8.3/,92.3/9.4/,80-110/<13.2
56,Chicken,2.5 mg/kg,99.8/6.2/8.5,98.6/7.8/,80-110/<9.3
57,kidney,2.5 mg/kg,99.8/6.2/8.5,8.9,80-110/<9.3
58,,10.0 mg/kg,96.5/3.7/4.8,96.2/4.3/,80-110/<7.6
59,,0.25 mg/kg,95.8/9.4/,91.5/7.5/,80-110/<13.2
60,,0.25 mg/kg,11.5,9.7,80-110/<13.2
61,liver,2.5 mg/kg,92.5/7.1/8.4,8.7,80-110/<9.3
62,,10 mg/kg,98.5/4.0/5.6,5.2,80-110/<7.6
63,,0.25 mg/kg,98.7/8.4/,101.6/8.8/,80-110/<13.2
64,,0.25 mg/kg,10.8,9.4,80-110/<13.2
65,gizzard,2.5 mg/kg,94.3/5.4/6.7,8.2,80-110/<9.3
66,,10.0 mg/kg,90.6/4.5/6.6,4.8,80-110/<7.6
