,0,1,2,3,4,5,6,7,8,9,10,11
0,Variety,Ripeness,Elicitor,N dose,Fe,Ca,Mg,Cu,Zn,K,Na,P
1,Caramba,5,Sulfur,Low,3.43,38.58,97.3,1.27,1.31,2370,65.9,132.9
2,,,,Standard,4.70,39.81,112.6,1.41,1.80,2465,85.3,156.1
3,,,Milsana,Low,4.70,34.23,112.6,1.28,1.80,2494,53.6,156.1
4,,,,Standard,4.79,38.65,95.2,1.39,1.35,2309,44.5,132.9
5,,10,Sulfur,Standard,3.63,56.28,98.1,1.12,1.16,2284,38.8,118.6
6,,,,Standard,4.38,57.09,94.9,1.03,1.14,1838,50.8,117.6
7,,,Milsana,Low,4.13,54.43,92.9,0.84,1.13,1993,27.3,101.6
8,,,,Standard,4.61,58.86,100.8,1.21,1.15,2259,42.2,127.4
9,Montserrat,5,Sulfur,Standard,5.37,45.19,93.8,1.65,1.78,2400,61.5,162.8
10,,,Milsana,Standard,5.42,41.23,87.8,2.26,1.72,2135,61.5,133.8
11,,,Milsana,Low,4.55,37.74,90.2,1.95,1.55,2358,74.8,151.6
12,,,Sulfur,Standard,4.99,43.59,90.3,1.95,1.55,2249,55.0,122.6
13,,10,Sulfur,Low,5.94,49.93,89.8,1.49,1.47,2029,47.2,145.8
14,,,,Standard,5.94,59.04,105.6,1.49,1.47,2352,47.2,150.8
15,,,Milsana,Low,4.90,52.62,89.5,1.30,1.57,2269,48.7,155.6
16,,,,Standard,5.52,52.62,101.4,1.24,1.57,2221,48.7,144.7
17,Pera-Girona,5,Sulfur,Low,4.69,44.93,109.7,1.55,1.55,2426,40.9,131.4
18,,,,Standard,4.61,51.84,107.6,1.16,1.23,2222,53.3,104.8
19,,,Milsana,Low,4.25,43.19,96.5,1.09,1.23,2236,42.8,104.8
20,,,,Standard,3.64,51.56,129.9,1.34,1.84,2968,77.0,169.0
21,,10,Sulfur,Low,4.01,61.93,101.1,0.99,1.06,2030,24.2,117.1
22,,,,Standard,5.93,43.98,120.1,1.41,1.33,2393,47.8,132.7
23,,,Milsana,Low,4.46,53.13,108.2,0.94,1.33,2595,45.3,111.0
24,,,,Standard,4.09,53.13,108.2,1.47,1.28,2423,54.4,127.0
