,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,Odour,,1-L,,2-L,3-L,,4-L,1-M,2-M,3-M,4-M,1-D,2-D,3-D,4-D
1,group,,,,,,,,,,,,,,,
2,Pleasant,Mean,,9.3E+042.1E+052.1E+053.1E+051.5E+052.1E+051.9E+052.5E+051.5E+052.4E+052.5E+052.1E+05,,,,,,,,,,,,
3,,Std-dev,6.1E+03,5.0E+038.4E+03,9.0E+03,2.3E+031.9E+046.1E+03,2.3E+031.9E+046.1E+03,2.3E+031.9E+046.1E+03,2.3E+031.9E+046.1E+03,9.0E+03,2.3E+031.9E+04,2.3E+031.9E+04,7.2E+03,8.4E03,5.0E+038.4E+03,5.0E+038.4E+03
4,Sour,Mean,5.8E+055.0E+05,4.2E+055.4E+053.8E+05,5.8E+055.0E+05,6.6E+056.7E+055.8E+05,6.6E+056.7E+055.8E+05,6.6E+056.7E+055.8E+05,6.6E+056.7E+055.8E+05,5.8E+05,5.1E+053.7E+05,5.1E+053.7E+05,5.8E+05,4.2E+055.4E+053.8E+05,4.2E+055.4E+053.8E+05,4.2E+055.4E+053.8E+05
5,,Std-dev,,3.5E+034.4E+032.9E+03,,,,,,,,,,3.5E+034.4E+032.9E+03,3.5E+034.4E+032.9E+03,3.5E+034.4E+032.9E+03
6,Almond,Mean,,9.6E+058.2E+05,,,1.0E+061.1E+061.5E+061.3E+061.5E+06,,,1.2E+061.0E+069.3E+05,1.2E+061.0E+069.3E+05,1.2E+061.0E+069.3E+05,9.8E+05,9.6E+058.2E+05,9.6E+058.2E+05,6.3E+05
7,bitter,Std-dev,,2.7E+043.4E+031.1E+04,,,,,,,,,,2.7E+043.4E+031.1E+04,2.7E+043.4E+031.1E+04,2.7E+043.4E+031.1E+04
8,Buttery,Mean,,9.0E+051.1E+069.4E+05,,,,,,,,,,9.0E+051.1E+069.4E+05,9.0E+051.1E+069.4E+05,9.0E+051.1E+069.4E+05
9,,Std-dev,,7.4E+031.0E+041.0E+051.9E+047.4E+031.0E+041.0E+051.9E+044.0E+032.0E+031.1E+041.8E+03,,,,,,,,,,,,
10,Burnt,Mean,,1.9E+062.0E+061.8E+061.6E+061.9E+062.8E+062.3E+06,,,1.4E+061.2E+061.4E+061.3E+062.4E+06,,,,,,,,,
11,,Std-dev,,2.3E+041.4E+042.0E+04,,,7.8E+036.1E+032.8E+044.3E+047.8E+03,,,6.1E+03,2.8E+044.3E+043.6E+03,2.8E+044.3E+043.6E+03,2.8E+044.3E+043.6E+03,2.3E+041.4E+042.0E+04,2.3E+041.4E+042.0E+04,2.3E+041.4E+042.0E+04
12,Coffee,Mean,,6.8E+055.6E+057.0E+05,,,4.3E+055.0E+055.6E+055.2E+055.3E+05,,,7.4E+058.2E+055.0E+058.0E+05,7.4E+058.2E+055.0E+058.0E+05,7.4E+058.2E+055.0E+058.0E+05,7.4E+058.2E+055.0E+058.0E+05,6.8E+055.6E+057.0E+05,6.8E+055.6E+057.0E+05,6.8E+055.6E+057.0E+05
13,,Std-dev,,2.0E+041.5E+041.6E+04,,,1.5E+042.2E+043.6E+042.2E+041.5E+04,,,2.2E+043.6E+042.2E+042.0E+04,2.2E+043.6E+042.2E+042.0E+04,2.2E+043.6E+042.2E+042.0E+04,,2.0E+041.5E+041.6E+04,2.0E+041.5E+041.6E+04,2.0E+041.5E+041.6E+04
14,Caramel,Mean,,1.3E+051.2E+051.2E+05,,,1.1E+051.2E+052.3E+052.0E+053.0E+05,,,2.1E+051.6E+051.8E+053.4E+05,2.1E+051.6E+051.8E+053.4E+05,2.1E+051.6E+051.8E+053.4E+05,,1.3E+051.2E+051.2E+05,1.3E+051.2E+051.2E+05,1.3E+051.2E+051.2E+05
15,,Std-dev,,4.4E+031.5E+031.3E+04,,,2.6E+033.6E+033.5E+033.9E+032.6E+03,,,3.6E+033.5E+033.9E+032.7E+04,3.6E+033.5E+033.9E+032.7E+04,3.6E+033.5E+033.9E+032.7E+04,,4.4E+031.5E+031.3E+04,4.4E+031.5E+031.3E+04,4.4E+031.5E+031.3E+04
16,Jnpleasant,Mean,,4.4E+054.4E+056.5E+055.2E+059.7E+056.8E+057.2E+058.5E+058.2E+058.0E+057.7E+058.9E+05,,,,,,,,,,,,
17,,Std-dev,,1.1E+041.5E+042.0E+04,,,,,,,,,,1.1E+041.5E+042.0E+04,1.1E+041.5E+042.0E+04,1.1E+041.5E+042.0E+04
18,Sweet,Mean,,9.2E+058.5E+059.7E+05,,,,,,,,,,9.2E+058.5E+059.7E+05,9.2E+058.5E+059.7E+05,9.2E+058.5E+059.7E+05
19,,Std-dev,,2.4E+036.3E+044.0E+03,,,,,,,,,,2.4E+036.3E+044.0E+03,2.4E+036.3E+044.0E+03,2.4E+036.3E+044.0E+03
