,0,1,2,3,4
0,Nutrient,Range of means,,Production region of,References
1,,,,cultivar(s) and local selections,
2,,mg/100g almondsa,mg/100 g almond oil,,
3,Vitamin E isoforms,,,,
4,-Tocopherol,16-19b,,California,Lopez-Ortiz et al.2008
5,,,36,California,Garcia-Pascual et al.2003)
6,,25-84b,,Italy,Zacheo et al.2000
7,,,35-450,Italy,"Rizzolo et al.1994 and Senesi et al.1991,1996"
8,,8.5-19b,,Spain,Lopez-Ortiz et al.(2008)
9,,,15-49,Spain,Garcia-Pascual et al.2003 and Kodad et al.2006
10,-Tocopherol,5-8b,,Italy,Zacheo et al.2000
11,,,0.93,Italy,Senesi et al.1996
12,-Tocopherol,0.360.72b.c,,California,Lopez-Ortiz et al.(2008)
13,,,7.5,Italy,Senesi et al.1996
14,,0.14-0.84b.c,,Spain,Lopez-Ortiz et al.2008
15,,,0.61-2.8,Spain,Kodad et al.(2006)
16,8-Tocopherol,0.01-0.04b,,California,Lopez-Ortiz et al.(2008)
17,,0.02-0.16b,,Spain,Lopez-Ortiz et al.(2008)
18,,,0.102.2,Spain,Kodad et al.(2006
19,Other vitamins,,,,
20,Biotin,0.01-0.05,,California,Hall et al.1958and Hoppner et al.1994
21,,0.12-0.90,,Italy,Rizzolo et al.(1991
22,Folate,0.10-0.13,,California,Hall et al.1958and Hoppner et al.1972
23,NiacinB3,3.33.7,,California,Hall et al.1958
24,,1.5-3.4,,Italy,Rizzolo et al.(1991
25,Pantothenic acid,0.360.38,,California,Hall et al.1958
26,PyridoxineB6,0.08-0.16,,California,Daoud et al.1977and Hall et al.1958
27,Riboflavin(B2),1.0-1.1,,California,Hall et al.1958)
28,Thiamin (B1),0.19-0.25,,California,Hall et al.1958)
