,0,1,2,3,4
0,Pesticide,% Recovery 100 g L-1,% RSD,% Recovery 500 g L-1,% RSD
1,Ethion,73.4,4.7,74.3,4.7
2,Fluopicolide,88.0,8.1,90.1,8.1
3,Pinoxaden,90.1,7.9,90.1,6.8
4,Triasulforun,91.7,12.3,91.8,11.3
5,Azoxystrobin,79.0,15.5,81.0,14.9
6,Difenoconazole,76.9,9.1,80.5,8.7
7,Trifloxystrobin,88.8,18.5,89.9,18.5
8,Cinosulfuron,105,11.7,111,11.2
9,Fenvalerate,87.6,9.4,94.9,9.0
10,Fenpyroxymate,78.1,10.8,84.1,10.1
11,Foramsulfuron,83.9,18.7,89.6,18.5
12,Mesosulfuron methyl,90.6,13.3,97.9,13.2
13,Iodosulfuron methyl,98.4,14.8,98.8,14.1
14,Lufenuron,93.1,19.4,94.3,18.9
