,0,1,2,3,4,5,6,7,8,9,10,11
0,No.,Compounds*,Odor,RI (DB-WAX)b,,RI(HP-5MS,,Pre-,Identification,Fraction,FDe,
1,,,descriptora,Calculated,Literature,Calculated,Literature,processing,,,Y,R
2,,,,value,value,value,value,,,,,
3,,Esters,,,870,,,,,,,
4,,Ethyl acetate,fruity sweet,856,870,704,711,"LLE, HS-","MS,O,RI,S",,729,2187
5,,,,,,,,SPME,,,,
6,2,Ethyl butyrate,fruity,1016,1018,803,803,HS-SPME,"MS,ORI,S",,729,2187
7,3,Ethyl-2-methylbutyrate,sharp apple,1035,1036,,,"LLE, HS-","MS,O,RI,S",,81,243
8,,,,,,,,SPME,,,,
9,4,Ethyl pentanoate,"sweet fruity,",1123,1135,863,898,"LLE,HS","MS,O,RI,S",NBF,6561,6561
10,,,wine,,,,,SPME,,,,
11,5,Ethyl isohexanoate,fruity,1185,1197,915,969,"LLE,HS","MS,O,RI,S",NBF,81,81
12,,,,,,,,SPME,,,,
13,6,Ethyl hexanoate,"sweet fruity,",1235,1235,1029,1005,"LLE, HS-","MS,O,RI,S","NBF,AF",6561,6561
14,,,wine,,,,,SPME,,,,
15,,Isoamyl butyrate,"banana,rose",1279,1260,1062,-,"LLE,HS","MS,ORI,S","NBF,AF",729,81
16,,,,,,,,SPME,"MS, O, RI, S",,,
17,8,Ethyl lactate,sharp tart,1332,1363,859,,LLE,"MS, O, RI, S","NBF,AF",2187,2187
18,,,fruity,,,,,,,,,
19,9,Ethyl heptanoate,"fruity,",1351,1357,1104,1104,"LLE, HS-","MS,O,RI,S",NBF,243,81
20,,,pineapple,,,,,SPME,,,,
21,10,Isobutyl hexanoate*,sweet fruity,1361,1362,1152,1150,"LLE,HS","MS,O,RI,S","NBF,AF",9,27
22,,,rose,,,,,SPME,,,,
23,11,Butyl hexanoate*,fermented,1413,1419,1193,1189,"LLE,HS","MS,ORI,S","NBF,AF",243,729
24,,,fruit,,,,,SPME,,,,
25,12,Ethyl octanoate,fruity,1436,1439,1202,1203,"LLE, HS-","MS,O,RI,S","NBF,AF",6561,729
26,,,,,,,,SPME,,,,
27,13,Ethyl-2-hydroxy-4-,"fruity,",1562,1520,1070,1060,LLE,"MS,O, RI, S","NBF,AF",243,243
28,,methylvalerate*,blackberry,,,,,,,,,
29,14,Ethyl levulinate,sweet,1604,,,,LLE,"MS,O,S",NBF,729,27
30,15,Ethyl decanoate,oily,1638,1642,1396,1392,"LLE, HS-","MSO,RI,S",NBF,243,729
31,,,,,,,1247,SPME,,,,
32,16,Ethyl phenylacetate,rose,1767,1783,1247,1247,"LLE,HS-","MS,O,RI,S",NBF,6561,81
33,,,,,,,,LLE,,,,
34,17,Ethyl dodecanoate,floral,1943,1843,1594,1596,LLE,"MS,O,RI,S",NBF,2187,243
35,18,Phenethyl butyrate*,yeast,1943,1987,,,LLE,"MS,O,RI,S",NBF,729,9
36,19,Ethyl myristate,medicinal,2057,2046,1792,1790,LLE,"MS,ORI,S","NBF,AF",6561,81
37,,,liquid,,,,,,,,,
38,20,2-Phenethyl hexanoate,sour,2159,2155,1642,-,LLE,"MS,O,RI,S",NBF,729,729
39,21,Palmitic acid ethyl ester,sweet,2304,2251,1997,1991,LLE,"MS,RI,S","NBF,AF",729,243
40,,Aromatic compounds,,,,,,,,,,
