,0,1,2,3,4
0,Compound,RTa,RRTb,Mass fragmentc.d,Quantification
1,,,,,ione
2,8-Tocopherol,6.18,0.978,"208, 249, 474",208
3,5-Cholestane,6.31,1.000,"149, 217,357",217
4,Hexacosanol,6.46,1.023,"103,125,439",439
5,-Tocopherol,6.97,1.104,"222, 263, 488",222
6,-Tocopherol,7.11,1.126,"223, 263, 488",223
7,-Tocotrienol,7.26,1.149,"209, 249, 468",209
8,-Tocotrienol,8.24,1.305,"223, 263, 482",223
9,-Tocotrienol,8.42,1.335,"223, 263, 482",223
10,Octacosanol,8.77,1.365,"103, 125, 467",467
11,-Tocopherol,8.77,1.389,"237, 277, 502",237
12,Cholesterol,9.11,1.442,"129,329,368",329
13,-Tocotrienol,10.59,1.677,"237, 275, 496",237
14,Campesterol,10.65,1.687,"129, 343, 382",343
15,Stigmasterol,11.03,1.746,"129, 355, 394",394
16,-Sitosterol,12.12,1.920,"129, 357, 396",357
