,0,1,2,3,4,5,6,7,8
0,Food groups,na TDS 1,na TDS 2,Calcium,,Magnesium,,Sodium,
1,,,,TDS 1,TDS 2,TDS 1,TDS 2,TDS 1,TDS 2
2,Cereals and cereal products,74,136,751,422,260,422,4154,4292
3,Cooked dishes and snacks,78,136,629,512,174,258,1893,3527
4,Dairy products,56,139,2770,1411,161,140,1893,956
5,Drinks,64,96,146,168,108,60,56,1903
6,Eggs and egg products,18,30,701,495,108,163,1383,1903
7,Fat and oil,6,6,92,71,49,8,3863,3995
8,Fish and fish products,40,76,409,791,376,539,3863,3995
9,Fruits and vegetables,245,418,455,278,249,204,530,731
10,Meats and offal,106,177,169,145,267,316,3029,5353
11,Ice cream,3,2,836,839,280,393,502,669
12,"Salts, spices, soup and sauces",32,30,206,175,98,124,2524,3986
13,"Sweeteners, honey and confectionery",20,12,458,321,190,588,233,204
