,0,1,2,3
0,Parameter,B1,B2,B3
1,Water activity (aw,0.730.01 b,0.830.01 a,0.830.01 a
2,Moisture (%),25.20.2 b,32.30.2 a,32.50.1 a
3,pH,4.40.0 b,5.00.1a,4.50.0 b
4,Total soluble solidsBrix,75.50.3 a,65.90.1 b,64.80.3 c
5,Browning index (OD49o/g fw),57.73.9 a,23.50.4 b,23.70.2 b
6,Fructose(% dw),20.72.4 a,12.43.3 b,17.50.2 ab
7,Glucose (% dw,18.62.1 a,13.90.1 b,19.90.2 a
8,Sucrose (% dw),13.81.8 c,41.70.2 a,19.80.2 b
9,Protein (% dw),3.90.1 a,4.20.1 a,3.40.1 b
10,Amino acids (mg/g dwa,5.22.3 b,14.21.5 a,16.32.5 a
11,Total phenols(GAE mg/g dw,1.140.10 a,0.560.02 b,0.560.03 b
12,Antioxidant capacity,18.90.9 a,12.70.7 b,13.21.3 b
13,TE mol/g dw,,,
