,0,1,2,3,4,5
0,Meat,Country,n,Se(g/100 g),,Source
1,,,,Mean,Range,
2,Beef minced,Iceland,10,3.8,1.49.6,Present study
3,Beef,UK,4,7.6,6.88.4,Barclay et al.(1995)
4,Beef,Ireland,14,8.1,<4-14.8,Murphy and Cashman (2001)
5,Beef,Denmark,48,9.3,<4-14.8,Larsen et al.(2002)
6,Beef steak,Australia,6,20,17-21,Tinggi et al. (1992)
7,Lamb leg,Iceland,12,8.5,2.913.8,Present study
8,Lamb,UK,4,3.8,2.94.7,Barclay et al. (1995)
9,Lamb,Ireland,16,8.8,<4-11.1,Murphy and Cashman (2001)
10,Lamb,Denmark,9,6.1,<4-11.1,Larsen et al. (2002)
11,Lamb chop,Australia,2,22,20-23,Tinggi et al.(1992)
