,0,1,2,3,4,5,6
0,,Tp% of total Tp area,,,,Total Tp (-Tp acetate equivalents),Total Tp (-Tp acetate equivalents)
1,Species,a-Tp,-Tp,-Tp,8-Tp,mg/100 g seeds,mg/100 g oil)
2,B. morisiana,1.1  1.5 d,2.7  0.7 a,8.1  3.1f,88.1  5.3 a,71.7  4.0b,296 16
3,"B. officinalis L.(Almeria, farmed)",n.d.,n.d.,13.8  2.2 e,86.2  4.6 a,44.1  4.3d,240 15d
4,"B. officinalis L.Tunisia,wild",n.d.,n.d.,24.7  3.8 c,"75.3  6.7c,d",15.1  3.3f,10512
5,B. pygmaea,1.4  1.4d,2.8  0.6 a,19.2  4.7 d,76.6  4.7c,11217a,51428b
6,B. longifolia,n.d.,n.d.,29.2  3.2 b,70.8  8.0 d,16.2  3.4 f,10510e
7,B.trabutii,n.d.,n.d.,18.11.8d,81.9  1.9 b,51.31.7,247  6 d
8,"Borage oil, commercial",98.5  0.4 a,n.d.,0.2  0.18,1.3  0.4 f,n.d.,2150 39 a
9,Symphytum caucasicum,3.6  0.8 c,n.d.,92.0  0.8 a,4.3  0.8 e,30.9  1.1 e,90.2  2.6 f
10,Echium gentianoides,9.7  0.9 b,n.d.,n.d.,90.3  3.3 a,17.70.8 f,59.01.3
