,0,1,2,3,4,5,6,7,8,9,10
0,servimgb,Weight of,Weight of,,Tron,Zinc,Copper,,Manganese,Setenium,lodine
1,servimgb,serving (g),serving (g),Median Meansdn,Median Meansdn,Hedian Meansd(n,Median Meansc(n,Medion Meansd(n,Medion Meansd(n,Median Mean sd(n,Median Meansd(n
2,"fried chicken,","fried chicken,",,,,,,,,,
3,"mashed potatoes,","mashed potatoes,",,,,,,,,,
4,cornbread and/or,cornbread and/or,,,,,,,,,
5,"veg,heated",,,,,,,,,,
6,11 oz dinner,11 oz dinner,325,3.12,3.060.7528,2.362.340.3928,0.2340.2390.057270.5440.5420.120280.0360.0340.010280.0550.0890.131(28,,,,0.2340.2390.057270.5440.5420.120280.0360.0340.010280.0550.0890.131(28
7,Soups,,,,,,,,,,
8,reconstituted w/,reconstituted w/,,,,,,,,,
9,whole milk,,,,1.191.0628,,,,,,
10,1cup,,248,0.86,1.191.0628,0.78 0.790.29(280.107 0.1070.03627)0.161 0.1760.047280.0000.0000.000280.0250.0270.03028,0.78 0.790.29(280.107 0.1070.03627)0.161 0.1760.047280.0000.0000.000280.0250.0270.03028,,,,
11,Beef bouillon,Beef bouillon,,,,,,,,,
12,"canned,reconsti-","canned,reconsti-",,,,,,,,,
13,cup,,24,0.27,0.340.3028,0.960.970.3828,0.000 0.0050.007(270.024 0.0300.018280.0000.0000.000280.0000.0060.01428,,,,0.000 0.0050.007(270.024 0.0300.018280.0000.0000.000280.0000.0060.01428
14,"canned,reconsti","canned,reconsti",,,,,,,,,
15,tutedw/water,tutedw/water,,,,,,,,,
16,1cvp,,244,0.91,1.000.4228,,1.95 2.141.01280.051 0.0560.032270.128 0.1420.07628 0.0000.CCC0.001280.000 0.0070.01620,,,,
17,Chicken naodle soup,Chicken naodle soup,,,,,,,,,
18,"canned,reconsti-","canned,reconsti-",,,,,,,,,
19,tuted w/water,tuted w/water,,,,,,,,,
20,1 cup,,241,0.6,.680.2528,0.77 0.79+0.37(280.024 0.0290.023270.120 0.1260.05228 0.0000.0020.006280.0000.0110.03428,0.77 0.79+0.37(280.024 0.0290.023270.120 0.1260.05228 0.0000.0020.006280.0000.0110.03428,,,,0.77 0.79+0.37(280.024 0.0290.023270.120 0.1260.05228 0.0000.0020.006280.0000.0110.03428
21,Desserts.dairy-based,Desserts.dairy-based,,,,,,,,,
22,Chocclate ice cream,Chocclate ice cream,,,,,,,,,
23,1cup,,133,1.18,1.310.4928,0.720.740.14280.1630.1810.05428,0.720.740.14280.1630.1810.05428,,,,0.178 0.1890.041(28 0.0000.0000.000280.0470.0620.06828)
24,1 average,,283,1.00,1.140.4228,1.331.330.27280.2420.2590.13228,1.331.330.27280.2420.2590.13228,,0.141 0.1520.035280.000 0.0000.000280.0720.1690.28628),,0.141 0.1520.035280.000 0.0000.000280.0720.1690.28628)
25,Ice cream sandwich,Ice cream sandwich,,,0.850.1928,,,,,,
26,1bar,,62,0.83,0.850.1928,0.280.290.0328,0.0410.0400.00728,,0.1290.1330.020280.0000.0000.001280.0190.0310.02528,,0.1290.1330.020280.0000.0000.001280.0190.0310.02528
27,Vanilla ice mi ik,Vanilla ice mi ik,,,,,0.030.0140.01028,,,,
28,1 cup,,131,0.12,0.130.0828,0.51 0.590.23(28,0.030.0140.01028,,0.010 0.0080.010280.000 0.0000.0012B0.0370.D390.017(28),0.010 0.0080.010280.000 0.0000.0012B0.0370.D390.017(28),0.010 0.0080.010280.000 0.0000.0012B0.0370.D390.017(28)
29,"Chocolate pudding,","Chocolate pudding,",,,,,,,,,
30,made w/ whole milk,made w/ whole milk,,,,,,,,,
31,from instant mix,from instant mix,,,,,,,,,
32,1/2cup,,130,0.60,0.640.1828,0.680.70D.2228,0.0770.0870.029280.1040.1090.023280.0000.0000.000280.0310.0510.06128,,,,0.0770.0870.029280.1040.1090.023280.0000.0000.000280.0310.0510.06128
33,Desserts.arain-based,Desserts.arain-based,,,,,,,,,
34,"chocolete icing,","chocolete icing,",,,,,,,,,
35,1/6 of 18 oz cake,1/6 of 18 oz cake,,1.69,1.800.4128,0.570.570.1228,0.199 0.2040.04428,,,,0.257 0.2700.057(280.0000.0000.00128 0.0090.017C.019(28
36,Yellow cske w/ white,Yellow cske w/ white,,,,,0.199 0.2040.04428,,,,
37,1/12 of 39 az cake,1/12 of 39 az cake,92,0.98,1.000.2328,0.230.06(28,0.0320.0310.00928,0.087,0.0880.017(280.0000.0000.001(280.0110.0540.12628),0.0880.017(280.0000.0000.001(280.0110.0540.12628),0.0880.017(280.0000.0000.001(280.0110.0540.12628)
38,eat/frozen,,,,,,,,,,
39,25/823/4x11/4,25/823/4x11/4,72,1.37,1.410.3428,0.540.570.328,0.0870.0890.02128,,,,0.295 0.3180.086280.0120.0120.00428)0.009 0.0250.03827)
40,plain,,,,0.890.1528,0.250.250.0428,0.0410.0420.00828,,,,
41,3 1/4diameter,3 1/4diameter,42,0.95,0.890.1528,0.250.250.0428,0.0410.0420.00828,,,,0.150 0.1460.023280.0030.0040.002280.005 0.0100.01428
42,Danish pastry/sweet,Danish pastry/sweet,,,,,,,,,
43,rolt,,65,,1.260.3428,0.46D.470.1028,0.0650.0660.01628,,,,
44,1/diameter,1/diameter,65,1.29,1.260.3428,0.46D.470.1028,0.0650.0660.01628,,,,3.229 0.2410.059280.010 0.0110.003280.011 0.0340.05428
45,Chocot ate chip,Chocot ate chip,,,,,,,,,
46,cockies -2 cookies,cockies -2 cookies,21,0.64,0.60.1328,0.150.150.0328,0.0540.0550.01228,,0.099 0.1010.011280.0000.0000.000280.0010.0100.02328,,0.099 0.1010.011280.0000.0000.000280.0010.0100.02328
47,white creme filling,white creme filling,,,0.900.3328,,,,,,
48,2 cookies,,20,0.85,0.900.3328,0.15 0.150.03280.063 0.0600.014280.107 0.1090.014280.0000.0000.000280.0010.0150.028(28,0.15 0.150.03280.063 0.0600.014280.107 0.1090.014280.0000.0000.000280.0010.0150.028(28,,,,0.15 0.150.03280.063 0.0600.014280.107 0.1090.014280.0000.0000.000280.0010.0150.028(28
49,"Desserts,other","Desserts,other",,,,,,,,,
50,heated-,1/6of,,,,,,,,,
51,1y 1/2 oz pie,1y 1/2 oz pie,Y2,,U.UU.<V=U.2>6U.14.15U.U5280.U50.044U.U1U28U.765.175U.03128U.UUU.UUUU.UUU8U.U1U.03/U.0/18,U.UU.<V=U.2>6U.14.15U.U5280.U50.044U.U1U28U.765.175U.03128U.UUU.UUUU.UUU8U.U1U.03/U.0/18,U.UU.<V=U.2>6U.14.15U.U5280.U50.044U.U1U28U.765.175U.03128U.UUU.UUUU.UUU8U.U1U.03/U.0/18,,,,U.UU.<V=U.2>6U.14.15U.U5280.U50.044U.U1U28U.765.175U.03128U.UUU.UUUU.UUU8U.U1U.03/U.0/18
52,"Pumpkin pie,","""frozen,",,,,,,,,,
53,heated1/6 of,heated1/6 of,,1.12,1.260.3628,,,,,,
54,32 oz pie,,152,1.12,1.260.3628,D.68 0.700.19280.082 0.077:0.015280.375 0.3770.047280.0000.0010.002280.0430.0560.041(28,D.68 0.700.19280.082 0.077:0.015280.375 0.3770.047280.0000.0010.002280.0430.0560.041(28,,,,D.68 0.700.19280.082 0.077:0.015280.375 0.3770.047280.0000.0010.002280.0430.0560.041(28
55,Milk chocaate candy,Milk chocaate candy,,1.12,,,,,,,
56,1o7,,28,0.41,0.430.1128,0.420.410.05280.1240.1270.018(28.0920.0940.013250.0000.0000.001280.0120.0110.00428,0.420.410.05280.1240.1270.018(28.0920.0940.013250.0000.0000.001280.0120.0110.00428,,,,0.420.410.05280.1240.1270.018(28.0920.0940.013250.0000.0000.001280.0120.0110.00428
57,Caramel candy,Caramel candy,,,,,,,,,
58,1z,,28,0.03,0.040.0228,0.160.150.04280.0040.0040.00428D.0030.0030.004280.0000.0000.000280.0090.0110.00728,0.160.150.04280.0040.0040.00428D.0030.0030.004280.0000.0000.000280.0090.0110.00728,,,,0.160.150.04280.0040.0040.00428D.0030.0030.004280.0000.0000.000280.0090.0110.00728
59,Strawberry gelatin,Strawberry gelatin,,,,,,,,,
60,1/2 cup,,120,0.04,0.030.0228,0.000.010.01280.0000.0040.005(280.0030.000.004280.0000.0000.000280.0000.0180.02928,0.000.010.01280.0000.0040.005(280.0030.000.004280.0000.0000.000280.0000.0180.02928,,,,0.000.010.01280.0000.0040.005(280.0030.000.004280.0000.0000.000280.0000.0180.02928
61,Sveeteners,,,,,,,,,,
62,"Whit,granultod","Whit,granultod",,,,,,,,,
63,,,12,0.00,0.000.0028,0.000.000.0028,.0010.0010.001270.0000.0000.000280.0000.0000.00028.0000.0010.00124,,,,.0010.0010.001270.0000.0000.000280.0000.0000.00028.0000.0010.00124
64,Pancake syrup,Pancake syrup,,,,,,,,,
65,17,,20,0.02,0.030.0227,0.020.030.0227,0.0000.0010.00227,,0.0150.0150.012270.0000.0000.000270.0010.000.00527,0.0150.0150.012270.0000.0000.000270.0010.000.00527,0.0150.0150.012270.0000.0000.000270.0010.000.00527
66,1T,,21,0.07,0.08.0628,0.030.050.0528,0.0030.0040.00228,,,,0.012 0.015+0.011280.0000.0000.000280.0030.0030.00328
67,1T,,18,0.03,C.0.032,0.010.00.0028,0.0030.0030.00226,,0.024 0.0240.01326 0.000 0.0000.000280.0040.0190.02828,,0.024 0.0240.01326 0.000 0.0000.000280.0040.0190.02828
68,1T,,15,0.08,0.080.0128,0.030.030.0128,.0270.0290.00826,,.019D.0200.004280.0000.0000.000280.0000.0010.00128,.019D.0200.004280.0000.0000.000280.0000.0010.00128,.019D.0200.004280.0000.0000.000280.0000.0010.00128
69,Sweetened chocolate,Sweetened chocolate,,,,,,,,,
70,powder for hot/cold,powder for hot/cold,,,,,,,,,
71,miik1hpT,miik1hpT,22,0.76,0.770.1727,0.330.320.0427,0.1690.1680.02327,,0.1740.1720.025270.0000.0000.000270.0000.0020.00627,,0.1740.1720.025270.0000.0000.000270.0000.0020.00627
72,Fats and sauces,Fats and sauces,,,,,,,,,
73,Corn oil,,,,0.010.0128,0.000.000.0028,,,,,
74,11,,14,0.00,0.010.0128,0.000.000.0028,0.0000.000.001270.0000.0000.001280.0000.0000.000280.0000.0000.000(28,,,,0.0000.000.001270.0000.0000.001280.0000.0000.000280.0000.0000.000(28
75,1T,,16,0.01,0.010.0028,0.00 0.000.0028,0.0000.0010.00127,,0.000 0.0000.01280.000 0.CC00.000280.000 0.0010.002(28,0.000 0.0000.01280.000 0.CC00.000280.000 0.0010.002(28,0.000 0.0000.01280.000 0.CC00.000280.000 0.0010.002(28
