,0,1,2,3,4
0,Denomination,Trademark,Lot,Ingredients,Ingredients
1,Aceto balsamico di Modena,Ponti S.p.A.,L0955,"Wine vinegar,grape must,artificial colouring agent E 150d, antioxidant E 220",
2,Aceto balsamico di Modena,Terre d'Italia,LB3M042,"Wine vinegar,concentrated grape must,colouring agent E 150d,antioxidant:",
3,invecchiato,,,potassium metabisulphite,potassium metabisulphite
4,Aceto balsamico di Modena,Monari Federzoni S.P.A,LB4NO52,"Wine vinegar, concentrated grape must, cooked grape must, artificial colouring",
5,maturato in botti di rovere,,,"agent E 150d,antioxidant E224","agent E 150d,antioxidant E224"
6,Aceto balsamico di Modena,Aceto balsamico,L5081,"Wine vinegar,grape must,artificial colouring agent E 150d",
7,del Duca,del Duca srl,,,
8,Aceto balsamico di Modena,Fini,L19905,"Wine vinegar,concentrated grape must, cooked grape must, artificial colouring",
9,affinato,,,agent E 150d,agent E 150d
10,Aceto balsamico di Modena,Aceto balsamico,L5118,"Wine vinegar,grape must","Wine vinegar,grape must"
11,del Duca,del Duca srl,,,
12,da uve di Agricoltura Biologica,,,,
13,Aceto balsamico di Modena,C.D.E.S.r.I.,L08805,"Wine vinegar,grape must, artificial colouring agent E 150d,antioxidant E 220",
14,Casato Estense,,,,
15,Aceto balsamico di Modena,Fattorie Giacobazzi S.r.l.,L5/024,"Wine vinegar,concentrated grape must,cooked grape must","Wine vinegar,concentrated grape must,cooked grape must"
16,Fattorie Giacobazzi maturato,,,,
17,Aceto balsamico di Modena,Maletti,L347,"Wine vinegar,concentrated grape must.No caramel colouring added.No",
18,,,,preservatives added,preservatives added
19,Aceto balsamico di Modena,Monari Federzoni S.P.A,L8344,"Wine vinegar,concentrated grape must,artificial colouring agent E 150d,",
20,,,,antioxidant E 224,antioxidant E 224
21,Aceto balsamico di Modena,Ponti S.p.A.,,"Wine vinegar,grape must,artificial colouring agent E 150d,antioxidant E 220",
22,Sigillo ligneo Sec.XVI della,,,,
23,Comunita di Vignola,,,,
24,Aceto Balsamico di Modena,Acetaia la Villa,L5010,"Wine vinegar, concentrated grape must,artificial colouring agent E 150d",
25,Aceto Balsamico di Modena,Acetaia Due Madonne,L5090,"Wine vinegar,cooked grape must,artificial colouring agent E 150d,",
26,,,,antioxidant E 220,antioxidant E 220
27,Aceto Balsamico di Modena,Mazzetti l'originale,L2974,"Wine vinegar, grape must, artificial colouring agent E 150d",
28,Aceto Balsamico di Modena,Diperdi,L-D069,"Wine vinegar,grape must,artificial colouring agent E 150d,antioxidant",
29,,,,sulphur dioxide,sulphur dioxide
30,Aceto balsamico di Modena,Acetaia Bellei,L4353,"Wine vinegar,cooked grape must,artificial colouring agent E 150d",
31,maturato in botti di rovere,,,,
32,Aceto balsamico di Modena,Ortalli,L5040.2,"Wine vinegar,cooked grape must,artificial colouring agent E 150d, antioxidant",
33,maturato in botti di rovere,,,,E224
34,Aceto balsamico di Modena,Villa Ballentani,L5017,"Wine vinegar,grape must, artificial colouring agent E 150d, antioxidant E 224",
35,Aceto Balsamico di Modena,I Sapori delle Regioni,L4204,"Wine vinegar, cooked grape must, artificial colouring agent E 150d, antioxidant",
36,invecchiato 3 anni,,,,E224
37,Aceto Balsamico di Modena,Acetaia Bellei,L3037,"Wine vinegar,cooked grape must","Wine vinegar,cooked grape must"
38,Aceto balsamico di Modena,Acetaia Bellei,L3247,"Wine vinegar, cooked grape must","Wine vinegar, cooked grape must"
39,invecchiato in botti di rovere,,,,
