,0,1,2,3,4,5,6,7,8
0,Name,Day,Moisture(g/100 g),Antioxidant activity (umol TE/g),Antioxidant activity (umol TE/g),,,Total phenolic compounds (mg GAE4/100 g),Total phenolic compounds (mg GAE4/100 g)
1,,,,ORAC2,,FRAp3,,,
2,,,,Valuess,% Retention,Valuess,% Retention,Values5,% Retention
3,Guava,0,90.10.7,123.3a,100,8.11.7,100,13125ab,100
4,,3,89.80.8,144.2a,1193.9,7.60.7,9611.3,15226a,12039.3
5,,6,89.0 0.7,223.4b,191+31.5,9.01.0,11638.2,15311a,120 27.8
6,,10,89.40.5,161.2ab,144 28.4,110.9,13529.2,1028.8b,8015.3
7,Makiang,0,85.30.1,370.8a,100,260.6a,100,269 14a,100
8,,3,86.40.6,312.6b,868.8,241.5a,937.8,263 16a,984.2
9,,6,87.40.1,271.4c,753.7,241.2a,943.0,260 12a,976.1
10,,10,89.60.9,260.7c,756.9,181.2b,702.5,23616b,885.1
11,Maluod,0,88.60.1,261.6a,100,361.7a,100,946.3a,100
12,,3,90.02.3,7.91.0b,304.4,27+0.8b,755.2,12513b,13521.3
13,,6,89.60.8,7.51.3b,29  6.4,252.5bc,717.7,1094.3ac,11710.7
14,,10,89.20.1,11+1.1c,436.5,2311cd,635.5,1196.2bc,12812.5
