,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Food group,Product group,n,,Alal,Arg2,Asp1,Cys2,Glul,Gly2,Pro2,Ser1,Tyr2
1,Dairy products,Cheese,12,Median,630,904,1460,146,5040,564,2410,1300,1720
2,,,,Max,632,851,1510,171,5050,614,2480,1240,1900
3,,,,Min,628,851,1420,122,5020,514,2330,1240,1540
4,,Milk,24,Median,103,127,227,282,672,757,299,163,183
5,,,,Max,115,131,250,28.9,731,79.4,307,170,221
6,,,,Min,90.2,117,185,27.4,607,66.8,286,154,163
7,,Yoghurt,24,Median,110,139,228,327,669,840,316,178,212
8,,,,Max,99.1,147,273,36.3,776,91.0,340,196,222
9,,,,Min,99.1,129,1680,29.9,596,69.9,288,158,183
10,Eggs and egg products,Eggs and egg products,24,Median,954,973,1680,194,2300,594,627,1149,681
11,,,,Max,1110,1010,1960,210,2680,654,695,1260,690
12,,,,Min,795,932,1390,177,1920,535,560,1040,671
13,Fish and fish products,Bivalves,12,Median,838,996,1480,682,2120,886,469,678,626
14,,,,Max,849,990,1520,68.9,2170,887,471,683,628
15,,,,Min,827,990,1450,67.5,2080,885,468,672,623
16,,Crustaceans,12,Median,1120,1820,2060,121,3310,1390,886,851,912
17,,,,Max,1120,1910,2080,127,3310,1430,894,879,981
18,,,,Min,1120,1730,2040,116,3310,1340,878,822,844
19,,Fat fish,120,Median,1200,1340,1950,104,3020,1120,784,914,962
20,,,,Max,1610,1740,2700,157,4340,1350,923,1096,1249
21,,,,Min,1040,994,1725,93.2,2678,864,597,748,688
22,,Lean fish,168,Median,1100,1140,1850,952,3010,1040,682,816,840
23,,,,Max,1550,1720,2790,182,4770,1490,963,1130,1120
24,,,,Min,612,751,891,63.8,2190,618,547,572,520
25,,Molluscs,24,Median,871,1180,1660,918,2640,1080,730,812,652
26,,,,Max,952,1260,1900,116,2780,1270,763,851,790
27,,,,Min,780,1050,1210,72.6,2590,842,635,749,554
28,Meat and meat products,Delicatessen,36,Median,799,928,1210,126,2240,842,648,591,600
29,,,,Max,1090,1280,1550,198,2960,1430,1070,780,877
30,,,,Min,597,775,888,110,1480,782,585,479,520
31,,Red meat,48,Median,1420,1640,2160,209,4000,1400,1060,1020,1050
32,,,,Max,1490,1800,2360,307,4330,1520,1140,1140,1220
33,,,,Min,1250,1430,1820,132,3390,1260,959,942,928
34,,White meat,36,Median,1400,1680,2130,148,3830,1360,959,1070,1050
35,,,,Max,1510,1770,2300,194,3970,1480,1020,1120,1200
36,,,,Min,1250,1420,2030,137,3530,1190,859,941,957
37,Pulses,Dry Pulses,60,Median,103,152,290,792,463,856,955,130,769
38,,,,Max,554,961,1460,66.6,2600,611,659,677,655
39,,,,Min,81.8,109,227,843,343,70.6,81.0,93.9,53.6
40,,Fresh Pulses,24,Median,119,202,291,843,462,916,105,111,727
41,,,,Max,124,224,321,9.01,512,103,105,121,83.6
42,,,12,Min,110,176,253,6.55,394,1100,82.0,1610,1180
43,Products for non-standard diets,Seitan,12,Median,741,1200,932,411,"11,890",1100,3720,1610,1180
44,,,,Max,755,1220,996,448,"12,590",1110,3760,1650,1200
45,,,,Min,727,1180,868,375,"11,190",1100,3680,1570,1160
46,,Tofu,12,Median,699,1210,1940,942,3340,724,882,923,715
47,,,,Max,711,1220,2100,97.9,3590,753,892,925,741
48,,,,Min,687,1200,1780,90.5,3090,695,871,922,689
