,0,1,2,3
0,Food category,No.of,Sulphite concentration (g/kg),Sulphite concentration (g/kg)
1,,samples,,
2,,,Range,Overall meana
3,Dried shredded,7,,<10
4,pumpkin,,,
5,Starch syrup,12,,<10
6,Taffy,12,<10-60.2,14.2
7,Wine,20,<10-212,60.4
8,Concentrated natural,3,,<10
9,fruit juice/orange juice,,,
10,D ried fruit,,,
11,Dried banana,2,,<10
12,Others,11,<10-358,107
13,Konjakb,3,<10-10.2,10.1
14,Shrimp,26,<10-63.1,20.4
15,Sugar,12,,<10
16,Vinegar,12,,<10
17,D ried seasoned fish,,,
18,Seasoned squid,17,,<10
19,Dried file fish,3,<10-10.1,10.1
20,D ried fish,,,
21,Dried Alaska pollack,22,,<10
22,Dried cod,2,,<10
23,Nuts,,,
24,Peanut,19,<10-15.1,12.2
25,Almond,5,,<10
26,Walnut,2,,<10
27,Bakha-sattang,12,10.1-21.6,17.4
28,G unbbangd,12,<10-166.9,24.8
29,Soup,12,<10-11.8,10.6
30,Processed cheese,12,,<10
31,Jam and jely,,,
32,Strawberry jam,8,,<10
33,Apple jam,2,,<10
34,Apricot jam,2,,<10
35,Chewing gum,12,<10-24.5,12.4
36,Salt,,,
37,Salt,7,<10-15.0,11.5
38,Salt roasted in bamboo,5,<10-22.0,11.6
39,Cocoa product,12,<10-91.3,17.6
40,Popcorn,12,,<10
41,Starch,12,,<10
42,Flour,12,,<10
