,0,1,2,3,4,5,6,7,8,9
0,,,,,Sample no.,,,,,
1,Ratio*,1,2,3,4,5,6,7,Mean,SD
2,4:0,3.5,4.4,4.2,3.2,4.7,3.1,3.3,3.8,0.6
3,6:0,2.5,2.8,3.0,2.5,3.3,2.5,2.8,2.8,0.3
4,8:0,2.1,1.8,2.4,2.2,2.1,2.1,2.3,2.1,0.2
5,10:0,5.4,4.3,6.3,6.2,4.8,5.6,6.3,5.6,0.7
6,12:0,3.9,3.8,3.7,3.7,4.5,3.2,3.8,3.8,0.4
7,14:0,11.2,11.8,10.5,10.4,12.7,9.8,10.2,10.9,0.9
8,14:1,1.4,1.6,1.0,1.3,1.7,0.6,1.3,1.3,0.3
9,15:0,1.0,1.1,1.0,1.1,1.0,0.4,1.0,0.9,0.2
10,16:0,24.6,23.2,25.5,24.4,26.8,27.1,24.6,25,1.3
11,16:1,3.1,3.1,3.0,2.9,3.1,3.2,2.8,3.0,o.1
12,18:0,7.9,6.9,6.8,8.7,8.6,7.2,6.5,7.5,0.8
13,18:1,25.8,27.8,26.6,27.1,23.2,27.4,26.4,26,1.4
14,18:2,2.8,2.7,4.7,2.9,1.2,3.1,3.5,3.0,1.0
15,18:3,2.5,1.9,2.6,1.1,1.7,2.2,2.0,2.0,0.5
