,0,1,2,3,4,5,6,7
0,"Treatment,",FFW,FPuW,FPiW,DFW,DPuW,DPiW,Pulp/
1,Crop season,,,,,,,Pit ratio
2,Treatment,,,,,,,
3,T100,5.64,4.78,0.85,2.23,1.61,0.62,5.67
4,T75,5.63,4.77,0.84,2.26,1.64,0.62,5.71
5,T50,5.78,4.97,0.84,2.27,1.65,0.62,5.93
6,T25,5.30,4.53,0.79,2.11,1.53,0.58,5.77
7,Crop season,,,,,,,
8,2013-2014,5.81,5.03,0.79,2.05,1.48,0.57,6.38
9,2014-2015,5.61,4.77,0.84,2.23,1.63,0.60,5.66
10,2015-2016,5.34,4.48,0.85,2.37,1.71,0.65,5.28
11,LSDtreatment,0.33,0.30,0.04,ns,ns,0.03,ns
12,LSDerop season,0.29,0.26,0.03,0.10,0.08,0.02,0.25
13,LSDinteraction,ns,ns,ns,ns,ns,ns,ns
