,0,1,2,3,4
0,Fatty acids,Control,Diet D2,Diet D3,Diet D4
1,% total,(Diet D1a,,,
2,fatty acids),,,,
3,6:0,0.900.36a,0.260.11a,0.360.31a,0.220.14a
4,14:0,0.300.18a,0.310.09a,0.260.10a,0.300.19a
5,14:1,0.350.18a,0.230.06a,0.270.13a,0.380.09a
6,15:0,0.260.07a,0.230.07a,0.280.07a,0.300.05a
7,15:1,0.510.04a,0.460.13a,0.450.14a,0.450.14a
8,16:0,11.061.67a,10.891.19a,10.60.83a,10.590.55a
9,16:1n-7,5.571.73a,5.311.38a,5.811.35a,5.610.94a
10,17:0,0.200.06a,0.230.14a,0.190.10a,0.200.01a
11,17:1,0.410.22a,0.210.15b,0.290.06ab,0.270.05ab
12,18:0,1.801.13a,2.311.19a,2.660.22a,2.610.15a
13,18:1n-9,29.41.2a,28.41.24ab,26.91.71bc,25.91.55c
14,18:2n-6,37.64.09a,36.72.89a,33.4 5.05a,32.4 3.20a
15,18:3n-3,0.820.33a,0.810.20a,0.980.21a,0.930.22a
16,20:0,0.380.29a,0.390.33a,0.360.08a,0.370.05a
17,20:1n-9,2.760.61a,2.410.88a,2.750.37a,2.850.52a
18,20:2n-6,1.360.12,0.970.22,nd,nd
19,22:1,0.270.13c,0.340.14bc,0.510.12ab,0.68.12a
20,20:3n-3,0.250.13a,0.210.10a,0.170.03a,0.220.08a
21,20:4n-3,1.820.37a,2.080.86a,2.100.64a,2.420.54a
22,20:4n-6,0.110.01a,0.120.01a,0.100.02a,0.160.03a
23,20:5n-3,1.570.30d,3.230.46c,5.340.65b,6.120.65a
24,22:5n-3,0.280.11c,0.590.27b,0.940.30a,1.110.16a
25,22:6n-3,1.110.22d,2.170.40c,3.380.39b,3.910.45a
26,24:0,0.830.28a,0.950.27a,1.100.27a,1.080.25a
27,SFAb,15.73.18a,15.62.33a,15.81.24a,15.71.22a
28,MUFAC,39.30.52a,37.41.67ab,36.92.83ab,36.21.31b
29,PUFAd,44.94.20a,46.92.11a,46.44.55a,47.31.74a
30,n-3 PUFA,5.91.01c,9.11.70b,12.91.44a,14.71.65a
31,n-6 PUFA,39.14.49a,37.83.05a,33.55.02a,32.63.16a
32,n-3/n-6 ratio,0.140.03b,0.240.05b,0.380.08a,0.450.08a
