,0,1,2,3,4,5,6,7
0,Harvest day,Fresh,,Frozen,Fresh,Frozen,Fresh,Frozen
1,Storage day,0,,0,7,7,14,14
2,Pseudomonas,9,,7,,,,
3,frederiksbergensis,,,,,,,
4,Pseudomonas koreensis,5,,2,1,1,4,3
5,Pseudomonas veronii,-,,1,1,2,-,1
6,Pseudomonas fluorescens,,,1,,,-,
7,group,,,,,,,
8,Pseudomonas brenneri,,,,2,,-,-
9,Pseudomonas antarctica,,,,2,2,1,1
10,Pseudomonas,,,,3,3,2,
11,extremorientalis,,,,,,,
12,Pseudomonas,,,,1,,1,
13,chlororaphis,,,,,,,
14,Pseudomonas agarici,,1,,1,,-,
15,Pseudomonas cedrina,,,,-,,-,-
16,Pseudomonas poae,-,,,-,1,,-
17,Pseudomonas fluorescens,,,-,-,1,1,3
18,Pseudomonas,,,,-,1,1,-
19,brassicacearum,,,,,,,
20,Brevibacterium celere,-,,,,-,-,
21,Pseudomonas,,,,,,2,-
22,azotoformans,,,,,,,
23,Erwinia billingiae,,,,,,-,1
