,0,1,2,3,4,5,6,7,8,9,10,11
0,Seaweed species,,v,Cr,Ni,As,Cu,Mn,Zn,Sr,Fe,Al
1,p-value,,6.9E-08,9.4E-12,1.3E-10,1.7E27,5.7E04,1.7E07,6.3E08,2.3E13,1.1E-08,2.2E19
2,Laminaria (n = 16,Mean,3.42,5.24,2.65,73.1,8.72,20.6,25.3,721,758,663
3,,SD,2.0,4.7,1.9,13,15,7.7,15,240,630,380
4,,Median,4.30,4.26,2.35,74.0,3.05,22.2,19.9,635,538,668
5,,Min,0.832,1.10,0.850,49.2,1.01,9.34,11.9,491,151,197
6,,Max,5.51,15.8,6.73,92.5,48.1,32.9,58.5,1214,2295,1600
7,Porphyran=54,Mean,1.43,0.345,0.720,26.3,16.9,38.5,32.9,75.3,219,60.3
8,,SD,1.3,0.35,0.45,6.8,7.6,12,9.5,190,87,56
9,,Median,1.06,0.251,0.595,27.6,15.0,40.2,30.2,36.1,219,40.9
10,,Min,0.303,0.063,0.275,12.5,1.97,5.68,19.2,23.9,95.1,6.63
11,,Max,5.85,1.82,2.60,37.0,29.0,58.5,69.0,1030,452,230
12,Undaria (n = 22),Mean,0.883,1.66,1.86,40.0,8.8,26.2,58.6,739,387,266
13,,SD,0.39,1.5,0.93,14,8.2,13,32,600,180,150
14,,Median,0.730,1.22,1.50,43.4,3.80,22.1,50.2,726,301,285
15,,Min,0.367,0.345,0.633,15.7,1.78,9.60,20.0,31.0,177,15.6
16,,Max,1.79,5.92,4.44,68.8,21.2,50.9,137.2,1560,751,584
