,0,1,2,3,4
0,,,,Fatty acids % of total acids,
1,,,,Standard,
2,,Acida,Mean,deviation,Range
3,Plant foodsn=48,Plant foodsn=48,,,
4,16:0,,12,5,7-26
5,18:0,,4,2,2-10
6,18:1,,24,4,15-71
7,18:2,,55,13,13-68
8,18:3,,3,4,0-18
9,P/M/S ratio,P/M/S ratio,3.9/1.6/1,1.7/0.6/0,1.0-8.4/0.4-4.8/1-1
10,Animal foods(n=2),Animal foods(n=2),,,
11,14:0,,2,,1-2
12,16:0,,20,,16-23
13,16:1,,3,,1-5
14,18:0,,9,,7-11
15,18:1,,38,,32-45
16,18:2,,28,,13-42
17,18:3,,1,,0-1
18,P/M/S ratio,P/M/S ratio,1.1/1.3/1,,0.4-1.7/1.3-1.3/1-1
