,0,1,2,3,4,5,6
0,Sample,n,Water,K,Ca,Mg,P
1,,,%,mg/100 g dry matter,,,
2,"Strawberry, Fragaria x ananassa",2,91.0,1550,200,140,220
3,"Blackcurrant, Ribes nigrum",1,83.3,1800,220,130,290
4,"Redcurrant, Ribes rubrum",1,85.6,1910,160,100,360
5,"Raspberry,Rubus idaeus",1,86.3,1300,160,160,240
6,"Bilberry, Vaccinium myrtillus",1,88.7,680,140,60,130
7,"Lingonberry, Vaccinium vitis-idaea",1,86.0,700,110,50,80
8,"Cranberry, Vaccinium oxycoccos",,87.1,700,110,70,100
9,"Sea buckthorn, Hippophae rhamnoides",1,83.7,980,50,60,150
10,"Apple, peeled Malus sp.",2,88.6,960,40,50,80
11,Apple peel,2,86.4,1250,50,70,130
12,"Peach, Prunus persica",1,89.1,1890,60,90,200
13,"Rosehip, Rosa sp.",-,78.8,160,760,160,190
14,Orange juice,1,ND,90,90,90,150
15,Apple juice,1,ND,40,60,40,60
16,Strawberry jam,1,46.7,10,30,10,30
17,"Raspberry, jam",1,48.8,20,20,20,30
18,Tomato ketchup,1,75.6,1450,60,60,130
