,0,1,2
0,Cultivars and clones,Cd concentration(g kg-DW,
1,,Tubers,Peels
2,AreaI,,
3,Asterix,153,7135
4,LT-7,184,553
5,CBM 4-48,189,11051
6,CBM 9-10,153,263*
7,Agata,435*,718103
8,Area II,,
9,Atlantic,205,261
10,Monalisa,141,nd
11,CBM 4-48,141,215
12,CBM 9-10,141,303
13,Agata,174,4818
14,Area III,,
15,Aracy,257*,5811
16,Asterix,nd,388
17,Epamig 0580,182,498
18,LT-7,303*,373
19,CBM 4-48,nd,9129
20,CBM 9-10,184,416103
21,Agata,164,781109
22,Area IV,,
23,Atlantic,nd,259*
24,LT-7,362,566
25,CBM 9-10,322,415
26,Agata,301,468
27,AreaV,,
28,Atlantic,186,249
29,Monalisa,nd,565
30,CBM 9-10,211,415
31,Agata,207,468
