,0,1,2,3,4,5,6
0,Brand code,n,Nitrate (mg/L,,,,
1,,,Fruity mineral waters,,n,Natural mineral waters,
2,,,Mean+SD,Range,,Mean+SD,Range
3,A,9,4.60  1.87,2.79-7.50,7,4.910.93,(3.63-6.30
4,B,9,"2.510.96a, d",1.70-4.74,7,"2.660.99c, e, f, g",(1.604.32)
5,c,9,"1.890.59b, d",(1.02-3.03),7,"1.970.76a, d, h, f, i",(1.093.11)
6,D,9,"1.990.53b, d",(1.21-3.10,7,"2.130.36a,d,j. f, k",(1.702.60)
7,E,9,5.131.07,(4.097.12),7,5.341.45f,(3.627.29)
8,F,9,"2.640.74a, d",(1.50-3.87),,,
9,G,9,"2.900.66c, d",(2.144.20),,,
10,H,,,,7,"2.791.14e,f, g",(1.494.61)
11,1,,,,7,4.561.07f,(3.05-6.30)
12,J,,,,7,"2.131.13a,d,j.f,k",(1.194.52)
13,K,,,,7,9.53 2.44b,(5.79-13.20
14,L,,,,7,"2.670.99c, e, f, g",(1.514.29)
15,M,,,,7,5.19 1.26f,(3.627.33)
