,0,1,2,3,4,5
0,Beverage samples,Found (g kg-1),Added(gkg1),"Cfoundgkg1,n=5",Recovery %,RSD (%)a
1,Coffee,62.7,50,111.7,98.1,3.1
2,Tea,36.4,50,85.3,97.8,2.8
3,Milk,48.9,50,98.4,99.1,3.4
4,Coca,32.7,50,80.9,96.5,2.7
5,Lemonade,22.5,50,71.1,98.6,2.9
6,Distilled water,14.1,50,66.1,96.6,2.1
7,Mineral water,28.8,50,62.4,98.2,2.0
8,Beverage,28.8,50,77.9,98.2,2.6
9,Apple juice,24.1,50,72.6,97.0,2.3
10,Grape juice,30.0,50,58.2,96.8,4.1
11,Cherry juice,30.0,50,78.4,96.8,3.7
12,Delester,17.6,50,68.3,101,3.7
