,0,1,2,3,4,5
0,Sample number,Plant parts,Locality,Date of collection,Altitude,Voucher code
1,1,Flowers,Spello,05/04/2013,230,CAME 25874
2,2,Flowers,Collemese,19/04/2013,700,CAME 25882
3,3,Flowers,Serra S. Quirico,14/04/2013,280,CAME 25871
4,4,Flowers,Ortona,01/04/2013,10,CAME 25878
5,5,Flowers,Pierosara,14/04/2013,360,CAME 25872
6,6,Flowers,Sirolo,02/04/2013,105,CAME 25881
7,7,Flowers,Assisi,06/04/2013,260,CAME 25876
8,8,Flowers,Perugia,06/04/2013,400,CAME 25929
9,9,Flowers,Pioraco,16/04/2013,440,CAME 25677
10,10,Flowers,Pioraco,23/04/2013,440,CAME 25677
11,11,Green fruits,Collemese,02/06/2013,700,CAME 25882
12,12,Green fruits,San Giusto,02/06/2013,460,CAME 25675
13,13,Green fruits,Valcimarra,02/06/2013,320,CAME 25676
14,14,Green fruits,Pioraco,02/06/2013,440,CAME 25677
15,15,Ripe fruits,Pioraco,06/06/2012,440,CAME 25677
16,16,ripe fruits,Valcimarra,20/06/2013,320,CAME 25676
17,17,Ripe fruits,Pioraco,28/06/2013,440,CAME 25677
18,18,Ripe fruits,San Giusto,28/06/2013,460,CAME 25675
19,19,Roots,Pioraco,28/06/2012,440,CAME 25677
20,20,roots,Pioraco,11/10/2012,440,CAME 25677
21,21,Roots,Pioraco,16/04/2013,440,CAME 25677
22,22,Roots,Pioraco,23/04/2013,440,CAME 25677
23,23,Petioles,Pioraco,16/04/2013,440,CAME 25677
24,24,Petioles,Pioraco,23/04/2013,440,CAME 25677
25,25,Leaves,Pioraco,16/04/2013,440,CAME 25677
26,26,Leaves,Pioraco,23/04/2013,440,CAME 25677
27,27,Dried roots,Pioraco,11/10/2012,440,CAME 25677
28,28,Dried petioles,Pioraco,11/10/2012,440,CAME 25677
29,29,Dried leaves,Pioraco,11/10/2012,440,CAME 25677
30,30,Celery(stem),Commercial sample,,,
