,0,1,2,3,4,5,6
0,Product,Phenolic content (mg gallic acid equivalents/100 g d.w.),Phenolic content (mg gallic acid equivalents/100 g d.w.),,AUC value (umol trolox equivalents/100 g d.w.,AUC value (umol trolox equivalents/100 g d.w.,
1,,Aqueous extracta,Ethanolic extract,Totalb,Aqueous extract,Ethanolic extract,Total
2,resh hazelnut,2073e,492d,256(61c,178351 e,12808,3063(723)
3,Ory hazelnut,38640 b,390.5 e,425171),307868c,49516h,3573 (1437
4,Ory hazelnut(organic),3154c,561d,371(148),259222 d,88217g,3474 (1385
5,resh walnut,51521a,24013a,755(225),7713176 a,336341 a,"11,076(3300"
6,Ory walnut,41418b,17517c,589 (235),649877 b,2555196c,9053 (3612
7,Ory walnut(organic),34822 c,1904 b,538(215),6327238 b,319094 b,9517 (3792
8,resh pistachio,3905b,1573c,547(150,311157c,162719 e,4738 (1301
9,Ory pistachio,245 4 d,21616b,461(188),231941 d,212478 d,4443 (1808
