,0,1,2,3,4,5,6,7,8
0,Maize line,Lutein,Zeaxanthin,All-trans--,All-trans-,All-trans -,Cis -carotene,Total carotenes,Total carotenoids
1,,,,cryptoxanthin,carotene,carotene,,including,including
2,,,,,,,,unknowna,unknownb
3,,,,,,g/100 gs.D.)c,,,
4,A619,811 (64),595 (29),157,20(7,424 (6),177 (2),647 (7),2415 (79)
5,DE3,847 (31),129 (14),29 (2),44 (9),447 (28),140 (5),663 (35),1879 (81)
6,B73,640 (31),175 (13),93 (1),58 (0),40(2),11(1),141(2),1335 (55)
7,KU13,47 (0),1270 (45),375 (15),6(4,253 (13),87 (7),354 (10),2319 (42)
8,SAPh87,272 (7),1726 (42),251 (8),16 (3,303 (16),88 (16),413 (35),2918 (117)
9,B76,2047 (75),305 (4),84 (2),86 (6),277 (8),99 (20),562 (11),3273 (100)
10,NL356,401(10,2070 (38),371 (15),23 (1),305 (20),101 (7),436 (18),3996 (113)
11,KUI2007,41 (3),1625 (73),453 (8),3 (1),246 (8),103 (1),353 (6),2766 (80)
12,C17,535 (18),173 (6,37(3),44 (1),879 (28),301(29),1230 (58),2103 (103)
13,KU143,790 (18),1302 (21),260 (10),417,448 (15),131(13),627 (38),3580 (70)
14,H127,<0.1(0,1680 (43),988 (5),17 (0),368 (2),104 (3),489 (5),3565 (36)
15,H4,553 (62),190 (21),37 (2),23 (2),56 (2),<0.1 (0),85(6),1044 (91)
16,NC318,378 (8),311 (7),41(4),11 (0,37 (0),98 (13),146 (13),990 (34)
