,0,1,2,3
0,Hg addition[mM],P.ostreatus,A.bisporus,H.erinaceus HE01
1,,H195,E58,
2,Carbohydrates [%],,,
3,control,401,342,441
4,0.1,412,352,421
5,0.2,41 2,342,431
6,0.3,41  2,342,42 2
7,0.4,422,351,421
8,0.5,42 2,372,nb
9,Crude fat [%],,,
10,control,2.4  0.3,1.0  0.3,1.3  0.3
11,0.1,2.0  0.3,1.1  0.2,1.2  0.3
12,0.2,2.2  0.2,1.10.5,1.2  0.5
13,0.3,2.5  0.5,0.9 0.3,1.6  0.3
14,0.4,2.3  0.5,1.10.5,1.3  0.3
15,0.5,2.3 0.3,0.8  0.2,nb
16,Crude protein [%],,,
17,control,272,223,212
18,0.1,263,222,201
19,0.2,264,221,201
20,0.3,261,211,201
21,0.4,261,201,191
22,0.5,251,201,nb
23,Crude ash [%],,,
24,control,5.90.1,9.40.3,8.8  0.1
25,0.1,6.0  0.2,9.40.1,8.7  0.2
26,0.2,5.9  0.2,9.40.3,8.7  0.2
27,0.3,6.00.1,9.40.1,8.9  0.2
28,0.4,6.2  0.2,9.2  0.3,8.70.1
29,0.5,6.10.2,9.2  0.2,nb
30,Moisture [%],,,
31,control,91.4  0.2,91.90.3,88.90.4
32,0.1,91.40.3,91.80.4,88.7 0.5
33,0.2,91.40.2,91.9  0.2,89.5  0.4
34,0.3,91.40.2,92.00.3,88.8 0.4
35,0.4,91.50.3,92.0 0.3,88.5  0.6
36,0.5,91.40.2,91.80.2,nb
37,Energy value [kcal/g],,,
38,control,2.9,2.4,2.7
39,0.1,2.9,2.4,2.6
40,0.2,2.9,2.3,2.6
41,0.3,2.9,2.3,2.6
42,0.4,2.9,2.3,2.5
43,0.5,2.9,2.3,nb
