,0,1,2,3,4,5,6,7,8,9
0,Seaweed,Ca,Mg,K,,Na,Cu,Fe,Mn,Zn
1,Aonori,489  7,957 13,,2696  14,11377,3.1  0.0,1714,4.0  0.0,3.2  0.1
2,Dulse leaf,17616,289  2,,9500400,2290 25,0.5  0.0,32.5  5.9,1.3  0.0,2.4  0.0
3,Dulse powder,374 44,4917,811941,811941,2440  23,0.6  0.0,34914,14.9  0.0,3.7  0.1
4,Gorilla ogo,374 44,259  8,"20,100 200","20,100 200",169048,0.4  0.0,10.5  0.6,3.2  0.0,7.9  0.2
5,Green ogo,225  2,424 4,"15,530 29","15,530 29",180015,0.1  0.0,14.5  0.1,4.6  0.0,2.0  0.0
6,Hijiki,119617,5864,,6330  66,178022,0.10.0,7.3  0.4,1.3  0.0,1.1 0.0
7,Limu wawae'iole,983  49,1561 2,,702  22,"19,140 110",0.1  0.0,21.4  3.8,1.0  0.5,0.3  0.0
8,Nori sheet,292 3,4292,,1669 17,954 4,1.9  0.0,27.1  0.0,3.0  0.0,2.7  0.0
9,Red ogo,1949,268  22,"13,600 1400","13,600 1400",1150130,0.5  0.0,51.9  5.5,56.9  4.2,2.0  0.0
10,Rockweed,2904  89,726  26,,2080  45,288080,0.2  0.0,70.4  2.4,4.0  0.1,0.8  0.0
11,Sea lettuce flake,481 18,2474  93,,3180160,3550170,0.3  0.0,83.1  2.9,1.7  0.0,0.8  0.1
12,Sea lettuce leaf,458  13,2252  16,3342 18,3342 18,3770 20,0.3  0.0,83.0  1.6,1.8  0.0,0.9  0.0
13,Wakame,1003  5,699  6,,4315,7880 84,0.3  0.0,38.2  1.3,1.2  0.0,4.4  0.0
