,0,1,2,3,4
0,Foodstuffs,,Contribution to energy intake (%,,
1,,Post-harvest period,Post-harvest period,Pre-harvest period,
2,Sorghum (Surghum bicolour),11,,16,2
3,Maize (Zea mays),23,,23,1
4,Millet (Pennisetum glaucum),8,,13,1
5,Yam (Dioscorea spp.),24,,4,1
6,Cassava(Manihot esculenta),5,,20,1
7,Bambara groundnuts (Voandzeia subterranea),10,,7,2
8,Cowpeas and soybean (Vigna unguiculata; Glycine max),3,,2,3
9,Peanut (Arachis hypogaea),5,,2,2
10,Vegetables,2,,2,5
11,Condiments and fruits,3,,4,5
12,Animal products,2,,2,0
13,Others,4,,5,0
