,0,1,2,3,4,5,6,7
0,Days of,Total polyphenol,Total tannin,Total saponin,Gallic acid,Geraniin,Corilagin,Ellagic acid
1,fermentation,compounds,content,content,(mgkg-1),(mg kg-1),(mgkg-1),(mgkg-1)
2,,(mg/g gallic acid),(mg/g catechin),(mg/g soya saponin),,,,
3,0,7.6 0.04b,13.8  0.27a,0.4  0.00b,98.0  0.03a,423.2  0.30e,94.5  0.00c,461.13.70a
4,1,7.5  0.06b,13.60.10a,0.4 0.00b,22.6  0.20d,451.8  0.10d,56.1  3.00e,207.3  1.60c
5,2,6.8  0.09b,11.2  0.06b,0.6  0.01a,51.9  0.90b,433.1  3.50e,67.3  2.30d,237.6  1.90b
6,3,8.3  0.05a,10.60.32b,0.4 0.01b,24.3  0.03d,522.7  24.70c,58.6  0.20e,231.719.20b
7,4,6.0  0.13c,9.10.05b,0.3  0.00c,26.5  0.20d,456.5  3.90d,39.6  0.00f,100.4  0.30e
8,5,7.5  0.29b,8.9  0.26c,0.2  0.01c,27.0  0.10d,491.1 0.30d,39.8  0.00f,140.6  0.05d
9,6,5.5  0.17c,9.10.10b,0.2  0.00c,32.1  0.40c,538.5  0.60c,64.5  4.70d,154.0  5.30d
10,7,5.2  0.08c,9.2 0.30b,0.2  0.00c,33.5  0.10c,424.0  0.90e,39.9  0.00f,58.8  4.80f
11,8,5.6  0.10c,8.6  0.14c,0.2  0.01d,58.9  2.30b,601.5  6.50b,131.8  8.20a,33.8 0.90g
12,9,5.5  0.05c,8.2  0.23c,0.04  0.00e,56.1  0.50b,630.6  31.20a,123.4  1.04b,139.4  3.73d
13,10,4.5  0.07d,8.3  0.13c,0.01  0.00e,19.9  3.36e,463.5  0.30d,55.3  2.20e,22.7  2.90h
