,0,1,2,3,4,5,6
0,,,,,% Permissible,,
1,T,No.,THg,U,,%PTWI2,THQ
2,yp,samp,(ng/g),(k=2),contamination,%PTWI2,THQ
3,e,le,,,limit,,
4,,1Bp,0.877,04,ND,0.036,0.002
5,,1Bp,0.877,0,ND,0.036,5
6,,,,,,,0.002
7,,1Bs,0.64,02,ND,0.032,2
8,,,,,,,0.003
9,,1Bu,1.12,0.,,0.049,
10,,1Bu,1.12,06,,0.049,4
11,,,,0.,,,0.001
12,,3Bp,0.537,02,ND,0.023,6
13,,,,1,,,
14,,,,,,,0.004
15,,3Bs,1.32,06,ND,0.062,3
16,,,,,,,0.001
17,,3Bu,0.58,0.,ND,0.027,
18,,3Bu,0.58,05,,0.027,9
19,,,,0.,,,0.000
20,,4Bp,0.240,02,ND,0.013,93
21,,,,6,,,93
22,,,2.18,0.,ND,0.150,0.010
23,,4Bs,2.18,09,,0.150,
24,,,,,,,0.007
25,,4Bu,1.85,04,ND,0.112,8
26,,,,0.,,,0.001
27,,5Bo,5,00,ND,0.018,3
28,,,5,87,,,3
