,0,1,2,3,4,5,6,7,8,9
0,Name of,Chemical composition (g/100 g DM  SD),Chemical composition (g/100 g DM  SD),Chemical composition (g/100 g DM  SD),,,,,,
1,landraces,,,,,,,,,
2,,Moisture (g/100 g,$Ash,,fTotal N,fCrude protein,fCrude fiber,fCrude fat,Vitamin C. (mg/100 g,Energy (kJ)
3,,fw),,,,N*6.25,,,DM),
4,DOSu,88.3a,5.65bc  0.39,5.65bc  0.39,1.82bc 0.29,11.4bc1.78,4.16a  0.82,5.89bc  1.08,60.0a  0.60,1731
5,DHSer,86.6ab,4.47d  0.27,4.47d  0.27,2.11b  0.09,13.2b  0.56,1.67de  0.14,5.89bc  1.08,40.3d  1.23,1666
6,IWsh,87.9a,5.80b  0.07,5.80b  0.07,1.93bc  0.01,12.1be  0.09,2.48cd  0.20,7.00b  0.30,36.18  0.33,1654
7,LWsh,81.7c,4.91 cd  0.20,4.91 cd  0.20,1.57c  0.06,9.85c  0.37,1.158  0.09,6.09bc  0.25,46.8bc  1.60,1651
8,CWsh,85.1b,4.82cd  0.03,4.82cd  0.03,2.520.21,15.8a  1.35,2.65bec  0.23,5.86bec  0.38,49.5b  1.41,1633
9,DGArr,87.9a,5.99b  0.50,5.99b  0.50,2.10b  0.04,13.1b  0.24,2.65bec  0.23,5.86bec  0.38,43.3cd  2.54,1626
10,DOJiw,87ab,7.03,0.75,1.95bc  0.05,12.2bc  0.34,3.46ab  0.89,6.66b  0.08,43cd  2.20,1625
11,DGArw,88.2a,5.79b  0.14,5.79b  0.14,1.94bc  0.42,12.1bc  2.63,3.46ab  0.89,6.86b  0.67,43cd  2.20,1649
