,0,1,2,3,4,5,6,7,8
0,Citrus type,Glycosides,Mean,SD,Median,Range,N,,Refs
1,Sweet orange,Didymin,0.45,0.47,0.45,,25,25,"1,15,17"
2,,Eriocitrin,0.28,0.40,0.07,0.00-1.24,28,28,"1,4,13"
3,,Hesperidin,15.25,8.21,14.19,2.5639.26,128,128,"1,2,4,5,6,7,8,9,10,11,12,13,15,17,18,19,14,2"
4,,Naringin,0.17,0.48,0.00,0.00-1.73,49,49,"1,4,5,7,9,12,20,21,22"
5,,Narirutin,2.33,1.29,1.94,0.00-6.87,114,114,"1,2,4,8,9,12,13,15,17,18,19,21"
6,,Neoeriocitrin,0.04,0.16,0.00,0.00-0.75,22,22,"1,12"
7,,Neohesperidin,0.00,0.01,0.00,0.00-0.05,37,37,"1,12,20,21"
8,,Poncirin,0.00,,,0.00,20,20,1
9,Tangerine(Mandarin),Didymin,1.11,1.49,0.35,0.005.68,17,17,"1,16,17"
10,,Eriocitrin,0.02,0.04,0.00,0.00-0.10,,5,"1,16"
11,,Hesperidin,19.26,11.59,19.29,4.31-47.08,17,17,"1,16,17"
12,,Naringin,0.00,,,0.00,6,6,"1,16,23"
13,,Narirutin,2.70,2.75,1.21,0.00-7.70,17,17,"1,16,17"
14,,Neoeriocitrin,0.00,,,0.00,,5,"1,16"
15,,Neohesperidin,0.00,,,0.00,,5,"1,16"
16,,Poncirin,0.00,,,0.00,,5,"1,16"
17,Tangor,Didymin,1.77,1.25,2.15,0.00-3.13,,8,"1,17"
18,,Eriocitrin,1.01,,,1.01,,1,1
19,,Hesperidin,15.42,7.00,15.75,3.79-25.43,10,10,"1,17,21"
20,,Naringin,0.00,,,0.00,,3,"1,21"
21,,Narirutin,7.10,2.73,7.16,3.15-11.17,10,10,"1,17,21"
22,,Neoeriocitrin,0.00,,,0.00,,1,1
23,,Neohesperidin,0.00,,,0.00,3,3,"1,21"
24,,Poncirin,0.00,,,0.00,1,1,1
25,Tangelo,Didymin,0.60,0.47,0.60,0.00-1.19,,2,1
26,,Eriocitrin,1.69,2.39,,0.00-3.38,,2,1
27,,Hesperidin,4.21,2.93,3.15,1.04-9.82,8,8,"1,21"
28,,Naringin,5.60,11.68,0.40,0.00-33.73,,8,"1,21"
29,,Narirutin,2.42,1.91,2.13,0.45-5.82,8,8,"1,21"
30,,Neoeriocitrin,1.11,0.13,1.11,1.01-1.20,,2,1
31,,Neohesperidin,13.56,23.82,1.91,0.0065.07,,8,"1,21"
32,,Poncirin,0.00,,,0.00,,2,1
33,Sour orange,Didymin,2.89,1.33,2.89,1.95-3.83,,2,1
34,,Eriocitrin,0.53,0.49,0.60,0.00-0.98,3,3,"1,14"
35,,Hesperidin,0.00,0.00,0.00,0.00-0.0047,10,10,"1,14,21"
36,,Naringin,18.83,8.68,19.13,6.10-34.13,22,22,"1,3,14,21"
37,,Narirutin,0.08,0.13,0.04,0.00-0.44,10,10,"1,14,21"
38,,Neoeriocitrin,14.01,4.88,14.80,8.78-18.44,,3,"1,14"
39,,Neohesperidin,11.09,5.40,11.52,1.50-21.25,22,22,"1,3,14,21"
40,,Poncirin,0.00,,,0.00,2,2,1
