,0,1,2,3,4,5,6,7
0,Fish,Composition (%sample weight),Composition (%sample weight),,AGEs (mg/kg sample weight),AGEs (mg/kg sample weight),,
1,,Protein,Water,Fat,Free CML,Free CEL,Bound CML,Bound CEL
2,1,18.5  0.1,73.5  0.1,7.5  0.1,0.08  0.01,1.21  0.09,0.71  0.11,1.26  0.11
3,2,19.7  0.2,76.3  0.3,4.5  0.0,0.08  0.01,3.58  0.32,0.86  0.09,1.97  0.09
4,3,19.8  0.1,76.5  0.2,3.7  0.1,0.04  0.10,4.80  0.12,1.01  0.08,2.80  0.11
5,4,18.7  0.0,72.9  0.1,7.7  0.3,0.10  0.01,1.62  0.04,0.83  0.04,1.71  0.05
6,5,20.3  0.5,75.8  0.1,3.8  0.2,0.12  0.01,14.06  0.13,0.600.04,7.78  0.15
7,6,17.8  0.2,73.0  0.2,8.3  0.2,0.11  0.01,0.18  0.01,1.05  0.03,0.60  0.04
8,7,18.2  0.0,74.8  0.2,6.30.2,0.03  0.00,2.56  0.08,0.480.05,1.11  0.07
9,8,17.8  0.4,73.1  0.1,8.6  0.2,0.12  0.00,0.22  0.02,0.58  0.05,0.48  0.06
10,9,17.9  0.0,72.3  0.1,7.5  0.4,0.07  0.00,3.15  0.12,0.61  0.11,1.32  0.05
11,10,17.9  0.0,73.6  0.1,8.1  0.3,0.10  0.01,0.58  0.25,0.50  0.00,0.81  0.02
12,11,18.8  0.2,74.9  0.3,7.8  0.1,0.06  0.01,10.160.12,0.50  0.00,3.56  0.05
13,12,20.0  0.2,77.8  0.3,2.6  0.1,0.42  0.02,30.11 0.95,0.57  0.01,8.63  0.23
14,13,18.8  0.4,72.8  0.5,8.6  0.2,0.09  0.00,0.910.09,0.46  0.02,0.72  0.03
15,14,16.7  0.5,77.3  0.4,2.7  0.2,0.310.00,2.99  0.31,0.380.04,1.07  0.01
16,15,19.3  0.1,75.2  0.2,6.5  0.1,0.07  0.00,4.48  0.07,0.51  0.02,2.02  0.01
17,16,20.2  0.2,75.3  0.2,4.1  0.3,0.090.00,10.57  0.37,0.56  0.02,4.19  0.29
18,17,18.9  0.1,73.2  0.2,8.0  0.1,0.07  0.00,1.06  0.04,0.63  0.05,0.94 0.01
19,18,19.7  0.2,76.8  0.1,3.7  0.2,0.170.01,7.06  0.10,0.57  0.02,2.99  0.15
20,19,19.3  0.2,74.2  0.1,5.9  0.2,0.10  0.01,11.73  0.99,0.89  0.02,6.72  0.26
21,20,19.7  0.2,76.3  0.4,4.2  0.1,0.060.00,12.01  0.06,1.12  0.00,7.30  0.14
22,21,18.1  0.3,72.4  0.1,8.8  0.1,0.05  0.01,13.52  0.05,1.46  0.10,6.76  0.11
23,Range,16.720.4,72.377.8,2.68.8,0.030.42,0.1830.11,0.381.46,0.488.63
24,Average,19.1  1.0,74.6  1.6,6.2  2.1,0.110.09,6.50  7.19,0.71  0.27,3.08  2.70
