,0,1,2,3,4,5,6,7,8
0,Storage,,b*,H,E,TAC,TPH,ACY,KACY
1,Amb.,a*,-0.07,0.63*,-0.97*,-0.36*,0.07,0.37*,0.50
2,,b*,,0.73*,-0.17,0.04,0.02,-0.16,0.24
3,,H,,,0.45*,0.26,0.03,0.43,0.53
4,,E,,,,0.36,0.06,0.35*,0.42*
5,,TAC,,,,,0.58,-0.19,-0.06
6,,TPH,,,,,,0.41*,0.36
7,,ACY,,,,,,,0.55
8,Refrig.,a*,0.34*,0.73*,-0.98*,0.29*,0.25,0.67*,0.27*
9,,b*,,0.65,0.21*,0.10,0.01,-0.17,0.20
10,,H,,,0.67,0.14,0.12,0.46*,0.23*
11,,E,,,,0.28,0.27*,0.64,0.21*
12,,TAC,,,,,0.61*,0.05,0.08
13,,TPH,,,,,,0.50,0.07
14,,ACY,,,,,,,0.53
