,0,1,2,3,4,5,6,7,8,9,10
0,Element,LOD,Samples,Black teas (B1-B19),Black teas (B1-B19),Green teas (G1-G10),Green teas (G1-G10),Oolong tea (O1)a,Herbs (I1-19),,Ginseng (E1a
1,,,,Mean,Range,Mean,Range,Mean,Mean,Range,Mean
2,K,2.8,Total,11000,8100-15400,10600,7300-12700,116001100,10650,7600-14800,4300400
3,,,Infusion,10900,7600-13800,10300,6700-12600,9230  50,8900,6210-12400,3770  30
4,,,Ef.(%),99,77-100,99,79-100,79,84,74-100,87
5,Ca,2.2,Total,4550,2500-7100,4500,2800-5500,3400  100,8890,4400-13300,2000  1000
6,,,Infusion,970,3902100,780,588-1300,570  90,4040,2900-5700,700  200
7,,,Ef.%,22,Nov-24,18,1126.0,17,48,35-66,35
8,Ti,1.5,Total,12,330.0,12,2.1-19,62,39,14-80,61
9,,,Infusion,2.7,n.d-7,2.6,1.3-6.5,2.6  0.2,5,n.d-7,4  2
10,,,Ef.%,22.5,n.d-69,30,n.d -92,43,16,n.d-38,78
11,Cr,0.5,Total,2.2,n.d -4.6,2.6,0.810.0,n.d,1.5,n.d - 2.5,n.d
12,,,Infusion,1.2,n.d-2,n.d,n.d,n.d,n.d,n.d,n.d
13,,,Ef.(%),35,n.d-40,n.d,n.d,n.d,n.d,n.d,n.d
14,Mn,0.4,Total,715,162-1000,720,174-1130,115040,140,38278,61
15,,,Infusion,270,69-491,270,80387,284  4,100,10.3214,5.5 0.1
16,,,Ef.(%),38,2752,40,2752,25,72,2791,91
17,Fe,0.3,Total,280,99-1140,340,63-1040,170  20,470,80-1670,130  10
18,,,Infusion,20,3.5-100,12,5-15.0,16  6,65,20180,40  10
19,,,Ef.(%),8,1-34.0,5,1-17.0,10,20,448.0,30
20,Ni,0.2,Total,4,1-5.3,5.7,2.713.2,1.6  0.3,2,n.d -3.4,1.4  0.9
21,,,Infusion,3.2,1.6-4.3,5.2,2.0-14,1.2  0.5,1.1,n.d-1.8,n.d
22,,,Ef.(%,80,70-100,93,36-100,72,60,n.d-67,n.d
23,Cu,0.2,Total,18,10.4-56,12.4,9.917.6,7.8  0.3,5,3.410.1,1.2  0.4
24,,,Infusion,5,2.4-7,3.6,2.64.9,21,3,1.53,1.1  0.3
25,,,Ef.%,28,4-78.0,30,2238,28,56,31-64,90
26,Zn,0.2,Total,63,25-450,41,28.661,411,32,20-43,5030
27,,,Infusion,28,12.170,21,16-45.0,25  2,24,18-33,254
28,,,Ef.%,66,7-100,52,33-74,60,74,53-92,48
29,Rb,0.1,Total,55,2395,51,13.673,1004,15,1.723.3,2.0  0.5
30,,,Infusion,50,2384,49,16.772,851,13,1.1-18.4,1.9  0.1
31,,0.1,Ef.(%),92,9-45.0,99,80-100,85,83,23-108,97
32,Sr,0.1,Total,23,9-45.0,16,7.6-35.0,12.6  0.1,60,23-108,2.8  0.2
33,,,Infusion,2.5,1.26,1.5,1.12.8,1.0  0.1,30,7.450.1,1.6  0.4
34,,,Ef.%),10,4-17.0,10,6-17.0,7,52,30-71,56
35,Ba,1.2,Total,24,632.0,17.5,732.0,173,54,n.d-89,n.d
36,,,Infusion,1.4,n.d-5,3,n.d-21,41,36,n.d-58,n.d
37,,,Ef.(%),5.5,n.d-21,10,n.d-16,21,67,n.d-76,n.d
38,Pb,0.1,Total,1.8,0.5-4.8,1.8,0.8-3.1,1.00.2,1.96,0.84.1,n.d
39,,,Infusion,n.d,n.d,n.d,n.d,n.d,0.38,0.250.50,n.d
40,,,Ef.%,n.d,n.d,n.d,n.d,n.d,19,n.d-37,n.d
