,0,1,2
0,Date,,Location
1,Ju1y 1986,"Spokane,WA;Albuquerque,NM;DenverCO","Spokane,WA;Albuquerque,NM;DenverCO"
2,October 1986,"Providence,RI;Albany,NY;Pittsburgh,PA","Providence,RI;Albany,NY;Pittsburgh,PA"
3,January 1987,"Memphis, TN;Omaha,NE;FargoND","Memphis, TN;Omaha,NE;FargoND"
4,Apri1-May 1987,"Brownsvi1le/Harlingen/San Benito, TX; Birmingham, AL","Brownsvi1le/Harlingen/San Benito, TX; Birmingham, AL"
5,,"Baton Rouge,LA","Baton Rouge,LA"
6,July-August,"Portland,OR;Fresno,CA;Phoeniz,AZ","Portland,OR;Fresno,CA;Phoeniz,AZ"
7,1987,,
8,October 1987,"Peoria, IL; Indianapolis, IN; Milwaukee,WI","Peoria, IL; Indianapolis, IN; Milwaukee,WI"
9,January 1988,"Baltimore,MDCharleston,SC;Tallahassee,FL","Baltimore,MDCharleston,SC;Tallahassee,FL"
10,March-April,"El Paso,TX;PuebloCO;RenoNV","El Paso,TX;PuebloCO;RenoNV"
11,1988,,
12,,"June-July 1988 Syracuse,NY; New York Bergen Co.,NJ);Manchester,","June-July 1988 Syracuse,NY; New York Bergen Co.,NJ);Manchester,"
13,August 1988,"Ponce,PRJackson,MS;Columbus,GA","Ponce,PRJackson,MS;Columbus,GA"
14,November 1988,"Akron,OH;Battle Creek,MI;Lincoln,NE","Akron,OH;Battle Creek,MI;Lincoln,NE"
15,January 1989,"Nassau/Suffolk,NY;Washington,DC;Patterson/Clifton","Nassau/Suffolk,NY;Washington,DC;Patterson/Clifton"
16,,"Passaic,NJ",
