,0,1,2,3,4,5
0,Fatty,,Dietary lipids,Dietary lipids,,Pooled
1,acid,LO,MO,SBO,CF,SEM
2,14:0,ND,1.11a,0.34b,0.32b,0.17
3,16:0,12.86b,22.62a,18.62a,19.95a,1.34
4,16:1n7,ND,1.30ab,0.3gbc,1.84a,0.38
5,17:0,0.26,0.33,0.27,0.15,0.10
6,18:0,22.59,21.21,23.70,22.26,1.20
7,18:1n9,5.80b,5.13b,8.18b,15.18a,2.04
8,18:2n6,19.4gb,10.58C,28.20a,19.60b,0.99
9,18:3n3,6.78a,0.20b,1.16b,0.2gb,0.45
10,20:1n9,ND,0.27,ND,0.26,0.09
11,20:2n6,0.54b,0.24c,1.08a,0.80b,0.09
12,20:3n6,0.62,0.32,0.64,0.81,0.17
13,20:4n6,5.14b,2.97b,12.62a,12.66a,1.61
14,20:5n3,14.84a,10.35b,0.38,0.10c,1.41
15,22:4n6,ND,0.06b,0.86a,0.93a,0.20
16,22:5n6,ND,ND,0.27,1.96,0.73
17,22:5n3,5.54b,8.63a,0.90c,0.83c,0.74
18,22:6n3,5.55b,14.66a,2.3gc,2.06c,0.86
19,Total n6,25.78,14.17,43.67,36.76,
20,Total n3,32.71,33.84,4.82,3.28,
