,0,1,2,3,4,5,6
0,,Brassicas species,,,,,
1,,B.juncea,,B.rapa,,B.napus,
2,,Mean,Range,Mean,Range,Mean,Range
3,Oil content,32.66a 2.08,28.06-36.90,32.90a  1.81,29.35-36.71,33.64 0.91,32.60-34.89
4,Fatty acids,,,,,,
5,C18:1,11.04184,8.01-16.00,14.86a3.48,8.99-23.57,11.10b0.27,10.78 -11.37
6,C18:2,18.801.82,12.10-21.57,15.13b  2.17,12.13-20.14,17.750.24,17.45-17.99
7,C18:3,11.811.48,9.31-15.08,9.99b  1.48,8.63-14.62,12.04a 0.10,11.95-12.16
8,C20:1,7.41a  1.82,2.49-12.42,7.93a  1.56,5.65-11.18,7.20 0.41,6.727.62
9,C22:1,38.04b 4.52,27.08-43.69,42.22a  3.95,33.23 - 48.75,40.75ab  1.24,39.64 -42.31
10,SFAs,3.63a  0.25,3.21-4.03,3.56a0.19,3.26-3.98,3.35b  0.06,3.27-3.42
11,MUFAs,58.87b  1.81,53.25-63.40,66.58a 3.87,59.18-70.55,60.98b  0.60,60.37-61.88
12,PUFAS,32.87a  3.05,13.78-36.52,26.67b  3.89,22.20-34.57,32.05a  0.39,31.67-32.71
