,0,1,2,3,4,5,6,7,8,9,10
0,Genome,,,,,,,,,,
1,groups,K,N,Mg,P,Ca,Fe,Mn,Zn,B,Cu
2,AA,1280  240,206  73,128  12,80  25,18  3,2.26  0.23,1.13  0.36,0.750.12,0.76 0.19,0.36  0.11
3,,57)a,17a,(3)a,(6)a,(0.79)a,(0.05)b,(0.09)a,(0.03)a,(0.05)a,(0.02)a
4,AAA,1270100,463  160,133  13,6712,18  6,2.55  0.36,1.44  0.68,0.79  0.10,0.61  0.26,0.41  0.09
5,,(9)a,15b,1a,(1)b,(0.54)a,(0.03)a,(0.06)b,(0.01)a,(0.02)b,(0.01)b
6,AAAB,1400160,519  170,140  9,87  20,26  4,2.50  0.36,2.18  1,0.78  0.15,0.77  0.17,0.36  0.09
7,,(29)c,(32)b,(2)c,(4)a,(0.77)b,(0.07)a,(0.23)a,(0.03)a,(0.03)a,(0.02)a
8,AAB,1150250,293  180,120 11,92  43,24  4,2.88  0.61,1.52  0.25,0.86  0.13,0.80  0.15,0.34  0.12
9,,(47)b,(33)a,(2)b,(8)a,(0.71)b,0.11,(0.05)a,(0.02)b,(0.03)a,(0.02)a
