,0,1,2,3,4,5,6,7,8,9,10,11
0,,Sample,Extraction,Number of,Concentration,,,,,,,
1,,mass (mg),duration (min),extraction cycles,FLAb,PLZb,CAb,HYpb,IQCb,QCIb,IDEAb,TPCc
2,Experimental design 1a,50,15,3,89.31,19.57,93.26,71.04,18.88,11.80,31.42,4474.28
3,,550,1,3,5.03,1.46,1.03,9.34,1.42,1.57,3.42,1213.10
4,,550,1,1,107.07,21.68,75.53,9.70,31.20,4.80,15.35,1839.03
5,,50,15,1,94.41,17.47,73.32,33.62,7.41,8.17,11.38,3946.16
6,,50.,1,3,81.54,14.75,80.47,4.49,38.72,7.17,13.64,3812.58
7,,50,1,1,75.21,11.96,66.00,19.91,6.51,5.78,7.91,3122.50
8,,550,15,1,98.11,14.40,72.85,25.36,5.14,6.42,18.29,1605.45
9,,550,15,3,71.98,14.09,80.79,37.96,6.95,8.74,21.93,1553.09
10,,300,8,2,72.81,14.82,67.60,5.78,35.59,5.28,13.16,1801.03
11,,300,8,2,73.95,19.19,93.87,6.49,43.03,6.01,19.26,1838.73
12,,300,8,2,80.57,15.54,84.34,4.70,41.96,8.28,18.25,1656.64
13,Experimental design 2a,50,15,3,73.22,14.28,62.73,36.01,7.91,8.82,12.31,3237.14
14,,550,1,3,57.73,9.01,50.03,19.92,3.54,4.73,6.46,1168.61
15,,550,1,1,46.62,6.96,38.28,13.80,2.71,3.21,5.35,957.36
16,,50,15,1,90.16,13.98,82.04,37.01,8.43,8.31,12.67,3547.52
17,,50,1,3,78.26,13.71,77.56,38.81,9.33,9.25,12.33,3747.76
18,,50,1,1,72.87,12.50,74.83,20.87,6.26,5.49,8.44,2962.08
19,,550,15,1,50.36,7.39,42.90,19.27,3.75,4.46,6.28,1139.59
20,,550,15,3,99.80,13.65,66.42,44.89,7.82,9.97,19.89,1846.45
21,,300,8,2,79.68,12.74,60.75,43.80,7.02,8.98,10.82,2057.55
22,,300,8,2,89.23,12.90,70.60,42.02,7.08,8.61,15.01,1860.12
23,,300,8,2,80.98,12.58,65.12,33.76,5.49,7.27,13.67,2120.73
24,Experimental design 3,50,15,3,87.39,15.55,85.11,49.69,11.04,11.40,10.93,3484.58
25,,550,1,3,96.89,12.95,74.51,29.53,5.34,6.80,18.19,1691.48
26,,550,1,1,77.85,11.61,70.45,19.66,3.89,4.76,12.41,1424.34
27,,50,15,1,93.43,12.99,85.04,34.05,8.64,8.24,9.58,4068.95
28,,50,1,3,89.47,12.37,84.83,25.78,7.79,6.52,9.45,4235.13
29,,50,1,1,70.78,11.07,80.75,24.79,6.96,6.44,5.45,3629.46
30,,550,15,1,85.65,11.40,68.37,27.03,5.46,9.57,13.64,10291.34
31,,550,15,3,103.48,17.28,73.29,40.10,6.89,9.57,19.91,1739.13
32,,300,8,2,97.38,14.55,83.05,38.35,6.48,7.71,15.77,2213.81
33,,300,8,2,92.47,14.05,76.73,37.92,6.66,8.36,15.73,2061.31
34,,300,8,2,91.23,12.75,80.34,31.65,5.76,5.38,15.26,1993.92
