,0,1,2,3
0,Food groups,Regular,Low salt or,"No added salt,"
1,and types,,salt-reduced,unsalted or salt-free
2,Cereal products,,,
3,Wholewheat breads,Fielders O-Mill,Buttercup Osloaf,Riga
4,,Fielders O-Mill,Riga Pritikin,
5,,Riga,,
6,,Tip Top Wholerneal,Tip Top Hyfibe,
7,,Tip Top Wheatmeal,,
8,Multigrain hreads,Bornhoffen,Bakehouse Golden Grain,
9,,Buttercup Go Grain,Siebers,
10,,Buttercup Kibblewheat,,
11,,Fielders,,
12,,Fielders Kibble'n'Rye,,
13,,Roggenbrot,,
14,,Tip Top,,
15,,Vogels,,
16,,Weight Watchers,,
17,Crunchy granola,Cerola,,Farmland
18,,Coles Plain Wrap,,Grain Mill
19,,Fabulous,,Purina Hi Fibre
20,,Farmland,,Purina Swiss Formula
21,,Purina,,
22,,White Wings,,
23,Bran,,,Coles Plain Wrap+
24,,,,Fabulous+
25,,,,Grain Mill+
26,,,,No Frills+
27,,,,Purina*+
28,Swedish-style,Ryvita,,Ryvita
29,crispbread,Vitawheat,,Vitawheat
30,Crackers,Premium,Lo-Salt Premium,
31,Spreads,,Allowrie,
32,Butter,Allowrie,Allowrie,Allowrie
33,,Devondale,,Norco
34,,Fabulous,,
35,,Farmland,,
36,,McMahon's,,
37,,No Frills,,
38,,Western Star,,
39,,Norco,,
40,Margarine,Astra,Flora,Becel
41,,Coles Plain Wrap,Meadowlea,Sundew
42,,Daffodil,,
43,,Dixibell,,
44,,Eta,,
45,,Flora,,
46,,Golden Pastures,,
47,,Meadowlea,,
48,,Miracle,,
49,,Mrs McGregor,,
50,,Praise,,
51,,Spreadwell,,
52,,Stork,,
53,,Weight Watchers,,
54,Peanut butter,Basco,,Farmland
55,,Coles Plain Wrap,,Sanitarium
56,,Daffodil,,
57,,Eta,,
58,,Farmland,,
