,0,1,2
0,Fatty acidsb,Port Moresby Coast Crabs,Daru Coast Crabs
1,C12:0,0.9,1.3
2,C14:0,0.8,0.5
3,C14:1n-5,0.7,0.4
4,C16:0,13.2,10.5
5,C16:1n-/,4.3,3.3
6,C16:3n-4,1.5,1.0
7,C17:1n-8,1.2,0.8
8,C17:2,trace,2.0
9,C18:0,7.8,8.6
10,C18:1n-9,13.6,11.2
11,C18:1n-7,3.4,4.0
12,C18:2n-6,6.9,9.0
13,C18:3n-3,3.6,2.9
14,C20:0,0.4,0.8
15,C20:1n-9,1.9,0.5
16,C20:1n-11,1.4,0.3
17,C 20:2 n-6,2.0,1.0
18,C20:4n-6,12.5,11.0
19,C20:5 n-3,11.0,11.3
20,C22:1n-9,2.6,1.6
21,C22:1n-11,0,1.4
22,C22:2n:,0.7,0
23,22:3n:,1.2,1.5
24,C22:4n-6,0.7,0.6
25,C22:5n-3,0.8,0.9
26,C 22:6 n-3,5.2,6.6
27,Unidentificd,1.7,6.2
