,0,1,2,3,4,5,6,7,8,9,10
0,IN,,,8100,,1000,866'0,,q 8Z9'0,,0002
1,,,q 96Z0'0,,q 88Z0'0,6000,,,,,
2,Co,,qEEI0'0,9000,,6000,6660,1000,,9900,1000
3,,,q 8890'0,,,,,,,,
4,,,,,sq 8bI'0,,1110,,1110,,0005
5,,,0000'0,10000,,,,q LL00'0,,,966'0
6,,,p 6ZO0'0,10111,,,,,,9900,
7,Pp,,p6800'0,,000000,0000,666'0,q 9Z40'0,q StZ0'0,,
8,IV,,,111,,,,,,,
9,,,,9T,,,,,86,,010
10,Cu,,1113,,1012,,666'0,8828,,411,
11,uZ,,,98,,,1000,,,,
12,,,,,0'8,88,666'0,99,,68,
13,,,,17,,,0440,,080,,
14,Ca,,11112,8I8F,8I8F,,,,,,
15,,MMg_8y 8u,q SLEE,,q 9L0Z,,,,,S9t+,
16,,,8I=u,8I=u,8I=u,,,,,,
