,0,1,2,3
0,Species,Edible part,Site 1 (coordinates),Site 2(coordinates
1,Taraxacum obovatum,Basal leaves,Villar del Olmo,Cantoblanco
2,,,4020'N;314'W),4032'N;341'W)
3,Chondrilla juncea,Basal leaves,Cantoblanco,Pioz
4,,,4032'N;341'W),(4027'N;310'W)
5,Sonchus oleraceus,Young leaves and stems,El Encin,Cadalso de los Vidrios
6,,,4031'N;317'W),(4018'N; 426'W)
7,Cichorium intybus,Basal leaves,El Encin,Cantoblanco
8,,,4031'N;317'W),(4032'N;341'W)
9,Scolymus hispanicus,Mid-ribs of basal leaves,Cantoblanco,Fuentiduena
10,,,4032'N;341'W),(4007'N;309'W)
11,Silybum marianum,Mid-ribs of basal leaves,El Encin,Cantoblanco
12,,,4031'N;317'W),(4032'N;341'W)
