,0,1,2,3,4,5,6,7,8
0,Herbal product,Product type,Number of species on,Species detected through,,Detected species from,Fidelity,Detected species not on,Adulteration
1,code,,label,AMB,label,label,,product label,
2,58,Dried plant,13,9,8,,61.5,1,11.1
3,,parts,,,,,,,
4,55,Dried plant,8,12,6,,75.0,6,50.0
5,,parts,,,,,,,
6,4,Powder,8,26,5,,62.5,21,80.8
7,41,Dried plant,8,7,5,,62.5,2,28.6
8,,parts,,,,,,,
9,49,Dried plant,11,6,5,,45.5,1,16.7
10,,parts,,,,,,,
11,53,Dried plant,8,7,5,,62.5,2,28.6
12,,parts,,,,,,,
13,54,Dried plant,13,11,5,,38.5,6,54.5
14,,parts,,,,,,,
15,62,Dried plant,6,6,5,,83.3,1,16.7
16,,parts,,,,,,,
17,5,Powder,7,21,4,,57.1,17,81.0
18,16,Powder,6,15,4,,66.7,11,73.3
