,0,1,2,3,4,5,6,7,8,9,10,11
0,,,Mean  SD (g/kg),,,,,,,,,
1,Sample Code,n,,,,,,,,,,
2,,,Al,Cr,Mn,Co,Ni,Cu,As,Cd,Hg,Pb
3,Sample 1,2,8190 1500,6335,"26,000  18",<LOQ,280  6,3470  72,7.8  0.3,15.9  0.1,<LOQ,3013
4, Sample 2,2,9670  2500,63.4  9.4,"40,7001100",<LOQ,45072,4780210,14.2  0.6,14.31.1,<LOQ,5521
5,Sample 3,2,6340 290,451,"26,600 450",<LOQ,290  7,3540  73,91,11.4  0.5,<LOQ,112  53
6,Sample 4,2,"12,200150",754,"39,600  2300",34 23,19101200,5200  1700,13.7  9.2,27  17,0.2  0.3,2115
7, Sample 5,2,"10,900510",8216,"31,6001200",28.3  2.5,360  12,4150 81,11.6  0.3,20.4  0.3,0.3  0.1,24 32
8,Sample 6,2,"10,800  3800",86.6  3.2,"18,3002400",17  6,450  350,3310  330,19  9,15.7  1.4,0.4  0.4,28.4  8.7
9, Sample 7,2,8750  320,541,"29,200  530",23.6  1.5,640  120,4030  86,25  9,14.1  0.1,0.1  0.1,283
10,Sample 8,2,7720330,175  120,9380  740,157,16088,2230  18,8.0  0.3,13.7  0.4,0.4  0.1,22.3  3.6
11,Sample 9,2,"12,200  460",296  340,"34,600  2500",60  13,550140,4900150,18  3,278  12,0.5  0.1,12  3
12,Sample 10,2,"117,000  8200",252  38,"16,600 240",<LOQ,340  22,2720  9,19.5  0.5,9.0  0.1,<LOQ,1158
13,Sample 11,2,"10,700  920",61  17,"28,600  420",20  19,750140,6460  260,85,44.2  7.5,0.1  0.4,44  55
14,Sample 12,2,"12,100  99",555,"20,600690",10.4  0.3,230  5,3360  71,17.7  0.5,17  2,0.4  0.1,3.9  5.5
15,Sample 13,2,5990  540,172  3,"23,000  610",15.2  3.3,230  21,3430  42,16.4  0.7,141,0.4  0.1,41  57
16,Sample 14,2,"12,900  1300",59  19,"23,000  3200",8.2  0.7,270  20,3480  260,15.3  1.3,17.0  0.1,0.2  0.1,24  10
17,Sample 15,2,8760 11,46.2  0.1,"32,700  66",154,390  63,4030  47,11.9  0.3,20.0  0.2,0.3  0.1,40  40
18,Sample 16,2,7770130,39.5  3.2,"43,0001100",3715,3604,4640  36,16.7  0.6,19.1  0.2,0.3  0.1,20  28
19,Sample 17,2,7300140,76.5  1.7,"17,70015",<LOQ,220  2,30505,28  1,4.1  0.1,<LOQ,58.8  1.5
20,Sample 18,2,"23,300  740",95  8,"23,800  750",24.1  1.2,430  13,3870  31,21.6  2.4,16.1  0.1,0.2  0.1,23  5
21,Sample 19,2,6520  61,48.6  0.5,"16,700  37",<LOQ,2101,2920  11,27.6  0.1,3.4  0.1,<LOQ,11.2  0.3
22,Sample 20,2,7720  91,45  2,"21,400 190",9  5,260  4,3510140,47.4  1.6,111,0.1  0.1,101
23,Sample 21,2,7720  82,92  48,"25,400110",27.6  1.3,280  5,3890  33,25.4  0.4,11.6  0.3,0.9  0.1,9  3
24,Sample 22,2,"16,300 670",65  6,"22,900  430",21.6  5.1,280  2,3430170,17.9  2.4,14.4  1.1,0.2  0.1,3.8  1.3
25,Sample 23,2,"69,800  560",46.2  0.3,"13,300120",<LOQ,180  3,2730  2,32.9  0.2,4.9  0.1,<LOQ,97  1
26,Sample 24,2,"13,300  280",87.6  1.3,"11,600  120",<LOQ,230  1,2700  35,14.4  0.3,11.1  0.3,<LOQ,59.6  0.5
27,Sample 25,2,6390  740,29  10,"14,100 76",<LOQ,160  20,2820  4,56.5  0.4,10.7  0.2,<LOQ,21
28, Sample 26,2,7330830,34.3  5.1,"13,100  11",152,200  71,2890  48,13.4  1.8,12.1  0.4,0.5  0.2,19.5  3.4
29,Sample 27,2,8570  1500,49.4  6.2,"24,800  5000",8.3  6.2,320  46,3850  1100,10.6  2.4,14.5  0.3,0.1  0.2,2813
30,Sample 28,2,85401400,60.4  5.6,"32,800  1500",14.3 5.1,19021,3000  48,24.7  3.2,162,<LOQ,342
31, Sample 29,2,9930  2200,64  29,"14,200  3700",<LOQ,330130,3770  480,10.3  3.6,11.9  0.5,<LOQ,15.4  6.3
32,Sample 30,2,"12,900  250",69  36,"30,400  2800",11.1  8.8,540150,3100  430,19 1,4.2  0.4,0.5 0.4,3212
