,0,1,2,3,4,5,6,7,8,9
0,pH,Saffron extract (50 mgL1)a,Saffron extract (50 mgL1)a,Crocetin esters (10-4Ma,Crocetin esters (10-4Ma,Crocetin esters + picrocrocin,Crocetin esters + picrocrocin,Crocetin esters + picrocrocin,Crocetin esters+kaempferol,Crocetin esters+kaempferol
1,,,,,,(10-4M)a,,,3-O-G (104 M)a,
2,,Amax,,Amax,,Amax,E}%m 4,440 nm,max,
3,2,441.7,4.2,n.a.,n.a.,440.2,9.1,,440.2,1.1
4,3,441.7,2.8,439.6,2.4,440.2,0.0,,440.2,9.2
5,4,441.7,3.8,440.3,3.8,440.2,12.0,,440.2,-10.0
6,5,441.7,4.5,439.6,2.7,440.2,12.1,,440.2,6.7
7,6,441.7,2.2,438.9,2.6,439.5,13.1,,440.2,18.4
8,7,441.7,2.2,438.9,8.4,440.2,11.5,,439.5,20.4
9,8,441.0,1.8,438.1,8.4,440.2,16.3,,437.3,20.9
10,9,440.2,9.5,437.4,10.5,438.8,10.7,,410.2,8.6
11,10,437.3,3.9,435.2,18.1,436.6,1.5,,408.8,12.8
12,11,435.1,7.1,430.9,2.4,432.2,15.5,,405.8,12.8
