,0,1,2,3,4,5
0,Days of,Water,Total,Calcium,Oxalate,Molar ratio
1,maturity content calcium,maturity content calcium,maturity content calcium,oxalate,content,Ox:Ca
2,,g/100g,content,content,(mg/g),
3,,,(mg/gdry matter,(mg/g),dry matter,
4,,,,dry matter,,
5,40,5.03,17.90.54,11.40.08,13.70.10,0.348
6,50,5.81,22.10.66,7.200.13,8.60.15,0.177
7,60,5.43,24.00.72,9.600.08,11.50.10,0.218
8,70,4.85,27.00.81,5.100.21,6.10.25,0.103
9,80,4.36,28.4 0.85,6.740.17,8.10.20,0.129
10,90,4.81,28.70.86,8.590.42,10.30.50,0.164
11,100,4.08,29.20.88,9.880.93,11.41.1,0.178
12,115,4.58,29.20.8,8.631.05,10.31.26,0.162
13,135,4.35,30.71.03,4.250.55,5.10.65,0.067
