,0,1,2,3,4,5
0,Mineral elements,High,,Medium,Low,Blank
1,Na,6.940.164,6.940.164,7.370.214,7.22  0.254,6.980.117
2,Mg,245  3.26,245  3.26,239 4.85,241  6.36,246  4.99
3,Al,5.86  0.198,5.86  0.198,5.84  0.236,6.050.123,6.25 0.250
4,Ca,73.5  1.49,73.5  1.49,76.11.03,72.5 0.486,79.0 3.19
5,V,9.910.757,9.910.757,8.800.322,10.00.828,9.780.310
6,Cr,1305.89,1305.89,15110.8,1333.39,1424.60
7,Mn,13.50.356,13.50.356,14.0  0.276,12.20.414,1152.38
8,Fe**,16.2  0.649,16.2  0.649,10.8 0.0728,7.09  0.144,10.0  0.0686
9,Co**,21.4  1.09,21.4  1.09,17.01.20,10.60.472,7.790.199
10,Ni**,67630.8,67630.8,2719.16,67338.8,3602.33
11,Se**,48.9  3.38,48.9  3.38,10.30.518,4.570.0846,2.10 0.0397
12,Rh**,54510.3,54510.3,1641.06,2348.95,99.8 1.92
13,Eu**,1.830.0333,1.830.0333,0.993 0.0191,0.214  0.0124,0.1730.0144
14,T1**,2.120.119,2.120.119,1.740.134,0.328  0.0290,0.373  0.0196
15,Cu,3.38,0.0919,3.180.0840,3.250.154,3.23 0.107
16,Zn,16.0,0.752,15.20.419,16.7  0.566,17.10.337
17,As,83.4 4.14,83.4 4.14,1332.54,71.61.79,82.9  2.06
18,Rb,1.020.0591,1.020.0591,1.120.0662,1.080.0624,1.010.0467
19,Sr,1805.79,1805.79,1679.99,18012.9,17112.4
20,Mo*,0.6070.0116,0.6070.0116,0.4970.0188,0.2560.0261,0.3690.0311
21,Ag,11.70.361,11.70.361,11.2  0.279,10.5  0.471,9.84  0.567
22,Cd,26.7  1.88,26.7  1.88,22.60.551,26.00.950,21.30.707
23,Sb,10.10.566,10.10.566,12.70.231,9.930.376,10.60.343
24,Ba,78.1  1.92,78.1  1.92,81.01.52,80.32.94,73.9  1.99
25,La,3.00  0.285,3.00  0.285,3.23  0.229,3.08  0.194,2.62  0.224
26,Pr**,5.64  0.143,5.64  0.143,0.572  0.0578,1.04 0.0742,1.48 0.142
27,Nd,2.23  0.171,2.23  0.171,2.04  0.173,2.01  0.190,1.93  0.213
28,Sm,1.050.0873,1.050.0873,0.9650.0992,0.9430.0727,0.9160.0656
29,Dy,0.327 0.0319,0.327 0.0319,0.329  0.0338,0.3110.0265,0.3310.0231
30,Pt**,16.6  1.39,16.6  1.39,3.890.276,8.060.767,5.13  0.415
31,Pb,30.81.78,30.81.78,30.62.73,30.02.85,31.9  2.46
32,U,1.21  0.122,1.21  0.122,1.04  0.107,1.44  0.490,1.09  0.0984
