,0,1,2,3,4,5,6,7,8,9,10
0,,Species,Family,Number,Body length (cm),Body length (cm),Body weight (g),,Trophic,Feeding,Habitat
1,,,,,,,,,level,habit,
2,,,,,Range,Mean ,Range,Mean  SD,,,
3,,,,,,SD,,,,,
4,Crustaceous,Portunus armatus,Portunidae,34,13.016.1,14.5 ,180.7-313.0,224.8 ,3a,Omnivore,Benthic
5,,,,,,0.95,,35.7,3b,,
6,,Thenus orientalis,Scyllaridae,16,14.328.0,21.3  4.3,53.5297.3,177.1 ,3b,Omnivore,Benthic
7,,,,,,,,81.4,,,
8,Fish,Euryglossa orientalis,Soleidae,30,16.041.1,27.6  9.4,64.0-1378,539.9 ,3c,Detrivore,Benthic
9,,,,,,,,518.8,,,
10,, Sardinella longiceps,Clupeidae,32,16.920.6,18.4 ,47.479.0,61.1  8.2,2.4d,Omnivore,pelagic-
11,,,,,,0.97,,,,,neritic
12,,Carcharhinus,Carcharhinidae,19,30.391.0,49.1 ,19.03250,656.1 ,4e,Carnivore,Pelagic
13,,dussumieri,,,,15.4,,755.1,3.6f,,
14,Mollusc,Sepia pharanois,Sepidae,21,19.145.3,30.4  9.5,104.5-1808,706.3 ,3.6f,Carnivore,Benthic
15,,,,,,,,638.7,,,
