,0,1,2,3,4,5
0,,Moisture,Ash,Protein,Fat,B-carotene
1,Location,%,%,%,%,g/100 gg RE/100 g)
2,AKPABUYO1,47.52.5,1.50.10,6.9  0.36a,9.4  0.42d,2626  109.60b (437)
3,AKPABUYO 5,57.5  2.50f,4.50.11,5.10.16,12.10.70,2730109.00455
4,AKPABUYO 7,60.05.00,1.1  0.10d,5.10.59,12.01.41,1994196.00(332)
5,IKOM 3,60.0  0.00d,1.3  0.02d,5.2  0.03c,12.7 0.03,1671 67.80(279)
6,IKOM 6,53.01.00,1.7 0.01,5.9 0.13b,15.80.28b,1834 9.10(306)
7,IKOM 8,60.0  0.00d,3.3  0.01b,4.90.04,12.50.04,164023.10(273
8,IKOT EKPEYAK 2,62.5  2.50c,1.6 0.11c,5.00.31,7.7  0.47e,2473164.40(412
9,IKOT EKPEYAK 4,52.5  2.5oh,1.60.10,6.3  0.25b,12.70.54,171955.50(287)
10,NSUKKA 2,65.6  2.54a,0.8  0.02e,3.6  0.02d,17.8  0.01a,2623 119.23b(437)
11,NSUKKA 3,63.1  0.81b,1.3  0.04d,2.9  0.03e,19.0  0.03a,179622.10(299)
12,NSUKKA 4,59.11.59,1.50.03,2.80.05,18.8  0.07a,236231.50(394)
13,Overall mean,58.3,1.8,4.9,15.1,
14,LSD,0.220,0.23,0.402,1.343,9.43
