,0,1,2,3,4,5,6
0,Cut,Lean meat,Lard,Intermuscular Rind,Intermuscular Rind,Mixed parta,Whole cut
1,,,,fat,,,
2,Loin,1.9 (1.5-2.3;,81.3 (78.9,,20.3 (7.6-33.8;,18.1(13.6,20.5 (14.6
3,,0.100),84.6; 0.654),,4.652),22.6; 1.144),23.6;1.001
4,Leginside,2.2 (1.92.7;,,,,,2.2 (1.92.7;
5,,0.180),,,,,0.180)
6,Thin belly,3.7 (3.6-3.9;,75.5(72.1-,70.5(68.1-,16.8 (12.9,21.7(19.1,26.5 (23.4
7,,0.071),78.8; 1.393),75.8; 1.795),20.2; 1.722),24.1; 1.295),30.6; 1.499)
8,Neck,4.3 (3.8-5.0;,,67.5 (61.9,,21.4 (18.7,13.9 (12.8
9,,0.265),,71.6; 2.188),,24.4; 1.171),16.1;0.757)
